,energy,playlist_genre
19673,0.76,rap
19674,0.766,rap
19675,0.687,rap
19676,0.809,rap
19677,0.848,rap
19678,0.615,rap
19679,0.701,rap
19680,0.689,rap
19681,0.854,rap
19682,0.861,rap
19683,0.849,rap
19684,0.826,rap
19685,0.676,rap
19686,0.862,rap
19687,0.828,rap
19688,0.694,rap
19689,0.754,rap
19690,0.73,rap
19691,0.769,rap
19692,0.772,rap
19693,0.756,rap
19694,0.743,rap
19695,0.852,rap
19696,0.682,rap
19697,0.706,rap
19698,0.68,rap
19699,0.653,rap
19700,0.677,rap
19701,0.738,rap
19702,0.835,rap
19703,0.746,rap
19704,0.705,rap
19705,0.739,rap
19706,0.695,rap
19707,0.914,rap
19708,0.644,rap
19709,0.742,rap
19711,0.863,rap
19712,0.89,rap
19713,0.736,rap
19714,0.951,rap
19715,0.741,rap
19716,0.792,rap
19717,0.636,rap
21020,0.803,rap
21021,0.794,rap
21022,0.737,rap
21023,0.7,rap
21024,0.53,rap
21025,0.287,rap
21026,0.878,rap
21027,0.744,rap
21028,0.876,rap
21029,0.444,rap
21030,0.479,rap
21031,0.416,rap
21032,0.805,rap
21033,0.867,rap
21034,0.824,rap
21035,0.812,rap
21036,0.796,rap
21037,0.576,rap
21038,0.721,rap
21039,0.728,rap
21040,0.442,rap
21041,0.562,rap
21042,0.514,rap
21043,0.932,rap
21044,0.837,rap
21045,0.905,rap
21046,0.818,rap
21047,0.633,rap
21048,0.581,rap
21049,0.637,rap
21050,0.811,rap
21051,0.821,rap
21052,0.876,rap
21053,0.83,rap
21054,0.744,rap
21055,0.435,rap
21056,0.741,rap
21057,0.814,rap
21058,0.782,rap
21059,0.644,rap
21060,0.388,rap
21061,0.832,rap
21062,0.851,rap
21063,0.841,rap
21064,0.873,rap
21065,0.657,rap
21066,0.835,rap
21067,0.744,rap
21068,0.718,rap
21069,0.636,rap
21070,0.862,rap
21071,0.668,rap
21072,0.705,rap
21073,0.392,rap
21074,0.609,rap
21075,0.723,rap
21076,0.868,rap
21077,0.827,rap
21078,0.553,rap
21079,0.711,rap
21080,0.435,rap
21081,0.759,rap
21082,0.693,rap
21083,0.491,rap
21084,0.863,rap
21085,0.736,rap
21086,0.647,rap
21087,0.822,rap
21088,0.742,rap
21089,0.783,rap
21090,0.859,rap
21091,0.349,rap
21092,0.693,rap
21093,0.61,rap
21094,0.74,rap
21095,0.927,rap
21096,0.496,rap
21097,0.544,rap
21098,0.694,rap
21099,0.818,rap
21100,0.528,rap
21101,0.785,rap
21102,0.796,rap
21103,0.67,rap
21104,0.676,rap
21105,0.735,rap
21106,0.848,rap
21107,0.864,rap
21108,0.813,rap
21109,0.713,rap
21110,0.771,rap
21111,0.79,rap
21112,0.655,rap
21113,0.728,rap
21114,0.266,rap
21115,0.735,rap
21116,0.658,rap
21117,0.83,rap
22156,0.592,rap
22157,0.593,rap
22158,0.681,rap
22159,0.774,rap
22160,0.765,rap
22161,0.891,rap
22162,0.753,rap
22163,0.825,rap
22164,0.903,rap
22199,0.537,rap
22200,0.6,rap
22213,0.864,rap
22214,0.582,rap
22215,0.621,rap
22216,0.861,rap
22217,0.667,rap
22218,0.848,rap
22219,0.854,rap
22220,0.698,rap
22221,0.697,rap
22222,0.746,rap
22223,0.681,rap
22224,0.733,rap
22225,0.878,rap
22226,0.818,rap
22227,0.656,rap
22228,0.814,rap
22229,0.858,rap
22230,0.768,rap
22231,0.623,rap
22232,0.733,rap
22233,0.734,rap
22234,0.812,rap
22235,0.773,rap
22236,0.889,rap
22237,0.888,rap
22238,0.77,rap
22239,0.792,rap
22240,0.891,rap
22241,0.781,rap
22242,0.678,rap
22243,0.837,rap
22244,0.978,rap
22245,0.795,rap
22246,0.562,rap
22247,0.79,rap
22248,0.765,rap
22249,0.815,rap
22250,0.432,rap
22251,0.679,rap
22252,0.941,rap
22253,0.66,rap
22254,0.723,rap
22255,0.64,rap
22256,0.844,rap
22257,0.723,rap
22258,0.6,rap
22259,0.59,rap
22260,0.879,rap
22261,0.736,rap
22262,0.793,rap
22263,0.73,rap
22264,0.888,rap
22265,0.584,rap
22266,0.593,rap
22267,0.652,rap
22268,0.747,rap
22269,0.671,rap
22270,0.727,rap
22271,0.812,rap
22272,0.847,rap
22273,0.498,rap
22274,0.846,rap
22275,0.701,rap
22276,0.687,rap
22277,0.68,rap
22278,0.79,rap
22279,0.772,rap
22280,0.74,rap
22281,0.781,rap
22282,0.757,rap
22283,0.79,rap
22284,0.662,rap
22285,0.82,rap
22286,0.553,rap
22287,0.527,rap
22288,0.805,rap
22289,0.697,rap
22290,0.923,rap
22291,0.815,rap
22292,0.661,rap
22293,0.586,rap
22294,0.673,rap
22295,0.834,rap
22296,0.657,rap
22297,0.797,rap
22298,0.875,rap
22299,0.803,rap
22300,0.879,rap
22301,0.917,rap
22302,0.549,rap
22303,0.586,rap
22304,0.839,rap
22305,0.607,rap
22306,0.891,rap
22307,0.929,rap
22308,0.606,rap
22309,0.531,rap
22310,0.633,rap
22311,0.478,rap
22312,0.668,rap
22313,0.487,rap
22314,0.774,rap
22315,0.769,rap
22316,0.597,rap
22317,0.547,rap
22318,0.896,rap
22319,0.639,rap
22320,0.809,rap
22321,0.846,rap
22322,0.659,rap
22323,0.883,rap
22324,0.691,rap
22325,0.573,rap
22326,0.771,rap
22327,0.73,rap
22328,0.815,rap
22329,0.771,rap
22330,0.662,rap
22331,0.554,rap
22332,0.684,rap
22333,0.523,rap
22334,0.694,rap
22335,0.62,rap
22336,0.707,rap
22337,0.788,rap
22338,0.818,rap
22339,0.428,rap
22340,0.764,rap
22341,0.718,rap
22342,0.852,rap
22343,0.85,rap
22344,0.852,rap
22345,0.582,rap
22346,0.391,rap
22347,0.633,rap
22348,0.558,rap
22349,0.782,rap
22350,0.66,rap
22351,0.663,rap
22352,0.671,rap
22353,0.638,rap
22354,0.741,rap
22355,0.861,rap
22356,0.705,rap
22357,0.745,rap
22358,0.896,rap
22359,0.607,rap
22360,0.831,rap
22361,0.866,rap
22362,0.776,rap
22363,0.939,rap
22364,0.653,rap
22365,0.72,rap
22366,0.798,rap
22367,0.428,rap
22368,0.552,rap
22369,0.418,rap
22370,0.836,rap
22371,0.866,rap
22372,0.828,rap
22373,0.701,rap
22374,0.9,rap
22375,0.963,rap
22376,0.776,rap
22377,0.775,rap
22378,0.68,rap
22379,0.707,rap
22380,0.679,rap
22381,0.822,rap
22382,0.733,rap
22383,0.736,rap
22387,0.444,rap
22388,0.723,rap
22389,0.88,rap
22390,0.697,rap
22391,0.494,rap
0,0.92,edm
1,0.892,edm
2,0.694,edm
4,0.667,edm
5,0.733,edm
6,0.428,edm
9,0.331,edm
25,0.895,edm
26,0.843,edm
27,0.403,edm
28,0.81,edm
29,0.455,edm
30,0.675,edm
31,0.607,edm
199,0.867,edm
200,0.762,edm
201,0.921,edm
202,0.73,edm
203,0.888,edm
205,0.812,edm
347,0.792,edm
348,0.723,edm
349,0.667,edm
350,0.743,edm
351,0.697,edm
358,0.757,edm
362,0.929,edm
363,0.833,edm
364,0.735,edm
365,0.826,edm
366,0.559,edm
367,0.625,edm
368,0.862,edm
369,0.64,edm
389,0.968,edm
390,0.88,edm
391,0.964,edm
392,0.925,edm
393,0.106,edm
394,0.635,edm
395,0.958,edm
398,0.949,edm
399,0.704,edm
400,0.922,edm
401,0.803,edm
402,0.97,edm
403,0.833,edm
404,0.92,edm
405,0.722,edm
413,0.978,edm
414,0.932,edm
415,0.973,edm
453,0.673,edm
454,0.889,edm
461,0.886,edm
462,0.974,edm
463,0.784,edm
464,0.819,edm
465,0.619,edm
466,0.99,edm
467,0.988,edm
468,0.946,edm
469,0.836,edm
470,0.967,edm
471,0.848,edm
472,0.942,edm
473,0.933,edm
474,0.915,edm
475,0.913,edm
476,0.993,edm
477,0.885,edm
478,0.91,edm
479,0.964,edm
486,0.91,edm
487,0.881,edm
498,0.998,edm
499,0.833,edm
500,0.967,edm
501,0.904,edm
502,0.834,edm
506,0.939,edm
588,0.731,edm
592,0.494,edm
593,0.769,edm
594,0.648,edm
595,0.689,edm
596,0.925,edm
597,0.671,edm
598,0.894,edm
599,0.489,edm
600,0.881,edm
601,0.677,edm
602,0.973,edm
603,0.836,edm
604,0.483,edm
605,0.747,edm
606,0.698,edm
607,0.831,edm
608,0.622,edm
609,0.748,edm
610,0.75,edm
611,0.899,edm
612,0.757,edm
613,0.52,edm
614,0.727,edm
615,0.764,edm
616,0.801,edm
617,0.87,edm
619,0.902,edm
621,0.562,edm
1544,0.86,edm
1545,0.929,edm
1555,0.898,edm
1556,0.88,edm
1557,0.634,edm
1558,0.863,edm
1559,0.877,edm
1560,0.767,edm
1561,0.682,edm
1562,0.715,edm
1563,0.794,edm
1564,0.878,edm
1565,0.607,edm
1566,0.83,edm
1567,0.941,edm
1568,0.856,edm
1574,0.861,edm
1575,0.889,edm
1576,0.84,edm
1735,0.881,edm
1736,0.896,edm
1737,0.969,edm
1738,0.949,edm
1739,0.752,edm
1740,0.891,edm
1742,0.858,edm
1743,0.94,edm
1744,0.959,edm
1745,0.734,edm
1746,0.918,edm
1747,0.969,edm
1748,0.922,edm
1757,0.941,edm
1765,0.851,edm
1781,0.899,edm
1791,0.795,edm
1792,0.981,edm
1814,0.922,edm
1815,0.962,edm
1837,0.969,edm
1838,0.924,edm
1839,0.938,edm
1840,0.826,edm
1841,0.955,edm
1847,0.935,edm
1848,0.97,edm
1852,0.967,edm
1853,0.873,edm
1854,0.811,edm
1874,0.811,edm
1875,0.944,edm
1876,0.901,edm
1890,0.918,edm
1891,0.967,edm
1901,0.839,edm
1902,0.912,edm
1903,0.922,edm
1904,0.973,edm
1931,0.977,edm
1932,0.941,edm
1940,0.737,edm
1949,0.928,edm
1950,0.966,edm
1951,0.809,edm
1952,0.946,edm
1953,0.925,edm
1954,0.973,edm
1955,0.979,edm
1956,0.862,edm
1957,0.965,edm
1968,0.804,edm
1980,0.802,edm
1981,0.796,edm
1982,0.902,edm
1983,0.988,edm
1984,0.849,edm
1985,0.882,edm
1986,0.917,edm
1992,0.88,edm
1995,0.937,edm
1996,0.861,edm
1997,0.976,edm
1998,0.746,edm
2008,0.833,edm
2009,0.691,edm
2010,0.963,edm
2011,0.774,edm
2012,0.966,edm
2013,0.983,edm
2014,0.836,edm
2015,0.868,edm
2016,0.793,edm
2017,0.896,edm
2018,0.8,edm
2019,0.888,edm
2020,0.861,edm
2021,0.974,edm
2022,0.751,edm
2023,0.991,edm
2024,0.79,edm
2025,0.956,edm
2032,0.982,edm
2043,0.613,edm
2044,0.875,edm
2045,0.74,edm
2051,0.886,edm
2052,0.991,edm
2053,0.833,edm
2056,0.971,edm
2057,0.88,edm
2060,0.776,edm
2144,0.961,edm
2145,0.541,edm
2146,0.937,edm
2147,0.936,edm
2148,0.692,edm
2149,0.722,edm
2150,0.896,edm
2160,0.755,edm
2163,0.776,edm
2164,0.71,edm
2165,0.998,edm
2170,0.676,edm
2171,0.861,edm
2172,0.926,edm
2173,0.859,edm
2174,0.81,edm
2175,0.959,edm
2176,0.756,edm
2177,0.979,edm
2178,0.89,edm
2179,0.648,edm
2180,0.784,edm
2181,0.681,edm
2187,0.852,edm
2188,0.802,edm
2189,0.994,edm
2190,0.762,edm
2191,0.923,edm
2192,0.875,edm
2380,0.45,edm
2381,0.596,edm
2382,0.872,edm
2383,0.789,edm
2384,0.278,edm
2385,0.537,edm
2386,0.431,edm
2387,0.825,edm
2389,0.628,edm
2390,0.665,edm
2391,0.974,edm
2392,0.92,edm
2393,0.995,edm
2394,0.876,edm
2395,0.853,edm
2396,0.672,edm
2397,0.884,edm
2409,0.815,edm
2412,0.852,edm
2413,0.67,edm
2428,0.554,edm
2429,0.76,edm
2430,0.668,edm
2431,0.779,edm
2432,0.718,edm
2433,0.761,edm
2434,0.878,edm
2435,0.388,edm
2436,0.723,edm
2437,0.81,edm
2438,0.185,edm
2439,0.807,edm
2440,0.679,edm
2441,0.492,edm
2442,0.907,edm
2443,0.84,edm
2444,0.73,edm
2445,0.971,edm
2446,0.923,edm
2447,0.971,edm
2448,0.941,edm
2449,0.964,edm
2716,0.827,edm
2718,0.897,edm
2719,0.72,edm
2720,0.881,edm
2722,0.799,edm
2723,0.724,edm
2724,0.47,edm
2725,0.887,edm
2726,0.976,edm
2727,0.917,edm
2728,0.904,edm
2729,0.917,edm
2730,0.948,edm
2731,0.766,edm
2732,0.685,edm
2733,0.938,edm
2734,0.708,edm
2744,0.898,edm
2745,0.612,edm
2746,0.851,edm
2747,0.811,edm
2748,0.931,edm
2749,0.744,edm
2750,0.473,edm
2752,0.9,edm
2753,0.89,edm
2770,0.88,edm
2771,0.92,edm
2772,0.847,edm
2773,0.862,edm
2774,0.507,edm
2777,0.825,edm
2778,0.586,edm
2779,0.84,edm
2782,0.752,edm
2783,0.822,edm
2784,0.823,edm
2785,0.748,edm
2786,0.724,edm
2787,0.84,edm
3028,0.8,edm
3039,0.86,edm
3040,0.862,edm
3041,0.756,edm
3042,0.869,edm
3043,0.632,edm
3044,0.488,edm
3045,0.724,edm
3050,0.879,edm
3051,0.921,edm
3052,0.827,edm
3056,0.794,edm
3057,0.849,edm
3058,0.939,edm
3059,0.929,edm
3060,0.682,edm
3061,0.776,edm
3149,0.884,edm
3154,0.738,edm
3156,0.771,edm
3359,0.931,edm
3360,0.734,edm
3368,0.881,edm
3369,0.806,edm
3370,0.918,edm
3378,0.94,edm
3379,0.967,edm
3380,0.962,edm
3381,0.957,edm
3382,0.88,edm
3383,0.974,edm
3384,0.881,edm
3385,0.738,edm
3386,0.817,edm
3387,0.94,edm
3388,0.951,edm
3389,0.968,edm
3390,0.965,edm
3391,0.859,edm
3392,0.985,edm
3393,0.965,edm
3394,0.852,edm
3395,0.95,edm
3396,0.946,edm
3397,0.915,edm
3398,0.86,edm
3399,0.795,edm
3400,0.709,edm
3401,0.714,edm
3402,0.828,edm
3403,0.885,edm
3405,0.908,edm
3406,0.867,edm
3407,0.975,edm
3408,0.98,edm
3409,0.974,edm
3410,0.868,edm
3411,0.949,edm
3412,0.789,edm
3413,0.922,edm
3414,0.983,edm
3415,0.953,edm
3504,0.687,edm
3505,0.874,edm
3506,0.81,edm
3507,0.614,edm
3508,0.62,edm
3509,0.672,edm
3510,0.855,edm
3511,0.791,edm
3513,0.85,edm
3514,0.834,edm
3515,0.787,edm
3516,0.549,edm
3530,0.934,edm
3531,0.824,edm
3565,0.725,edm
3729,0.725,edm
3730,0.747,edm
3744,0.96,edm
3746,0.72,edm
3747,0.7,edm
3748,0.896,edm
3749,0.614,edm
3751,0.398,edm
3856,0.974,edm
3858,0.959,edm
3861,0.88,edm
3863,0.989,edm
3864,0.93,edm
3865,0.996,edm
3866,0.981,edm
3867,0.963,edm
3868,0.969,edm
3869,0.994,edm
3870,0.653,edm
3871,0.839,edm
3872,0.918,edm
3873,0.834,edm
3878,0.925,edm
3879,0.905,edm
3887,0.896,edm
3888,0.946,edm
3894,0.973,edm
3902,0.865,edm
3903,0.869,edm
3904,0.811,edm
3905,0.875,edm
3906,0.957,edm
3907,0.992,edm
3908,0.81,edm
3909,0.986,edm
3910,0.861,edm
3911,0.959,edm
3912,0.953,edm
3913,0.967,edm
3914,0.919,edm
3915,0.973,edm
3916,0.948,edm
3942,0.96,edm
3943,0.926,edm
3944,0.944,edm
3970,0.824,edm
3971,0.463,edm
4059,0.94,edm
4060,0.85,edm
4061,0.656,edm
4062,0.535,edm
4063,0.894,edm
4064,0.69,edm
4065,0.741,edm
4069,0.631,edm
4070,0.801,edm
4071,0.726,edm
4072,0.9,edm
4073,0.674,edm
4074,0.858,edm
4075,0.779,edm
4076,0.545,edm
4089,0.967,edm
4128,0.737,edm
4129,0.45,edm
4130,0.822,edm
4131,0.91,edm
4132,0.928,edm
4133,0.902,edm
4134,0.859,edm
4147,0.897,edm
4149,0.719,edm
4150,0.524,edm
4151,0.869,edm
4152,0.591,edm
4153,0.965,edm
4154,0.928,edm
4155,0.836,edm
4156,0.845,edm
4158,0.99,edm
4170,0.643,edm
4171,0.839,edm
4214,0.521,edm
4217,0.938,edm
4218,0.861,edm
4220,0.502,edm
4224,0.696,edm
4225,0.751,edm
4226,0.98,edm
4227,0.892,edm
4228,0.69,edm
4229,0.725,edm
4230,0.962,edm
4231,0.902,edm
4232,0.734,edm
4233,0.911,edm
4234,0.787,edm
4235,0.668,edm
4236,0.879,edm
4237,0.974,edm
4239,0.755,edm
4240,0.974,edm
4241,0.97,edm
4242,0.958,edm
4243,0.895,edm
4252,0.983,edm
4253,0.969,edm
4273,0.955,edm
4274,0.957,edm
4275,0.814,edm
4276,0.986,edm
4277,0.634,edm
4278,0.697,edm
4279,0.99,edm
4280,0.844,edm
4281,0.926,edm
4576,0.829,edm
4581,0.816,edm
4582,0.957,edm
4583,0.927,edm
4589,0.694,edm
4590,0.87,edm
4591,0.813,edm
4592,0.685,edm
4593,0.898,edm
4594,0.79,edm
4595,0.931,edm
4596,0.605,edm
4597,0.825,edm
4598,0.907,edm
4599,0.591,edm
4600,0.873,edm
4601,0.781,edm
4602,0.918,edm
4603,0.898,edm
4604,0.96,edm
4605,0.929,edm
4606,0.716,edm
4607,0.917,edm
4608,0.658,edm
4609,0.738,edm
4611,0.811,edm
4612,0.923,edm
4613,0.979,edm
4614,0.918,edm
4615,0.733,edm
4616,0.925,edm
4619,0.905,edm
4620,0.858,edm
4621,0.916,edm
4622,0.879,edm
4623,0.963,edm
4708,0.847,edm
4721,0.987,edm
4784,0.944,edm
4785,0.891,edm
4786,0.965,edm
4787,0.987,edm
4788,0.921,edm
4789,0.819,edm
4790,0.948,edm
4791,0.927,edm
4792,0.958,edm
4793,0.986,edm
4794,0.866,edm
4795,0.946,edm
4796,0.929,edm
4813,0.987,edm
4814,0.877,edm
4815,0.896,edm
4816,0.818,edm
4817,0.99,edm
4818,0.856,edm
4819,0.941,edm
4820,0.963,edm
4821,0.738,edm
4822,0.991,edm
4823,0.968,edm
4824,0.98,edm
4825,0.928,edm
4826,0.933,edm
4828,0.99,edm
4829,0.943,edm
4830,0.976,edm
4831,0.996,edm
4834,0.958,edm
4835,0.979,edm
4836,0.907,edm
4837,0.976,edm
4838,0.975,edm
4839,0.897,edm
4840,0.839,edm
4841,0.917,edm
4842,0.935,edm
4843,0.936,edm
4846,0.806,edm
4847,0.853,edm
4848,0.806,edm
4849,0.579,edm
4852,0.932,edm
4853,0.934,edm
4854,0.743,edm
4855,0.807,edm
4856,0.815,edm
4908,0.913,edm
4917,0.957,edm
4918,0.9,edm
4919,0.697,edm
4920,0.989,edm
4921,0.934,edm
4922,0.827,edm
4923,0.919,edm
4924,0.767,edm
4925,0.803,edm
4926,0.842,edm
4927,0.488,edm
4928,0.946,edm
4929,0.943,edm
4930,0.756,edm
4931,0.753,edm
4932,0.977,edm
4933,0.871,edm
4934,0.683,edm
4935,0.635,edm
4942,0.635,edm
4943,0.824,edm
5797,0.98,edm
5798,0.86,edm
5799,0.987,edm
5800,0.961,edm
5801,0.761,edm
5806,0.916,edm
5818,0.931,edm
5819,0.963,edm
5820,0.638,edm
5821,0.853,edm
5822,0.898,edm
5869,0.927,edm
5877,0.924,edm
5878,0.912,edm
5879,0.991,edm
5880,0.984,edm
5881,0.981,edm
5882,0.869,edm
5883,0.758,edm
5884,0.967,edm
5885,0.919,edm
5886,0.886,edm
5887,0.902,edm
5893,0.895,edm
5904,0.804,edm
5905,0.674,edm
5969,0.915,edm
5970,0.734,edm
5971,0.815,edm
5972,0.916,edm
5973,0.786,edm
5974,0.72,edm
5975,0.967,edm
5976,0.886,edm
5977,0.991,edm
5978,0.823,edm
5989,0.932,edm
5990,0.891,edm
5991,0.747,edm
5993,0.922,edm
5994,0.875,edm
5995,0.939,edm
5996,0.938,edm
5997,0.906,edm
5998,0.95,edm
5999,0.924,edm
6000,0.694,edm
6127,0.926,edm
6128,0.948,edm
6129,0.701,edm
6130,0.937,edm
6131,0.984,edm
6298,0.85,edm
6301,0.873,edm
6302,0.892,edm
6303,0.848,edm
6304,0.963,edm
6305,0.976,edm
6306,0.823,edm
6352,0.947,edm
6353,0.984,edm
6354,0.958,edm
6355,0.656,edm
6356,0.97,edm
6357,0.86,edm
6358,0.953,edm
6359,0.875,edm
6360,0.818,edm
6361,0.943,edm
6362,0.739,edm
6363,0.932,edm
6364,0.782,edm
6365,0.946,edm
6366,0.874,edm
6367,0.867,edm
6368,0.944,edm
6369,0.786,edm
6370,0.782,edm
6371,0.877,edm
6372,0.92,edm
6373,0.849,edm
6374,0.747,edm
6375,0.733,edm
6376,0.615,edm
6377,0.814,edm
6378,0.959,edm
6379,0.917,edm
6380,0.903,edm
6381,0.87,edm
6382,0.805,edm
6383,0.783,edm
6384,0.825,edm
6385,0.71,edm
6386,0.951,edm
6387,0.78,edm
6574,0.863,edm
6575,0.9,edm
6576,0.706,edm
6577,0.861,edm
6588,0.884,edm
6589,0.952,edm
6590,0.925,edm
6591,0.931,edm
6592,0.957,edm
6593,0.987,edm
6594,0.879,edm
6595,0.924,edm
6602,0.901,edm
6603,0.953,edm
6604,0.907,edm
6605,0.738,edm
6606,0.829,edm
6607,0.782,edm
6608,0.881,edm
6609,0.869,edm
6610,0.944,edm
6611,0.962,edm
6612,0.887,edm
6613,0.83,edm
6614,0.865,edm
6615,0.947,edm
6616,0.8,edm
6617,0.759,edm
6618,0.964,edm
6619,0.736,edm
6620,0.938,edm
6621,0.942,edm
6622,0.966,edm
6623,0.972,edm
6624,0.842,edm
6625,0.979,edm
6626,0.979,edm
6627,0.847,edm
6628,0.893,edm
6629,0.93,edm
6630,0.907,edm
6631,0.985,edm
6632,0.829,edm
6633,0.933,edm
6634,0.952,edm
6635,0.92,edm
6636,0.951,edm
6637,0.769,edm
6638,0.82,edm
6639,0.84,edm
6640,0.893,edm
6641,0.901,edm
6642,0.781,edm
6643,0.871,edm
6644,0.878,edm
6645,0.975,edm
6647,0.967,edm
6648,0.811,edm
6659,0.925,edm
6660,0.957,edm
6661,0.941,edm
6713,0.791,edm
6743,0.886,edm
6744,0.669,edm
6745,0.814,edm
6746,0.814,edm
6747,0.855,edm
6748,0.919,edm
6749,0.874,edm
6750,0.962,edm
6751,0.66,edm
6752,0.847,edm
6753,0.874,edm
6754,0.841,edm
6755,0.921,edm
6763,0.965,edm
6764,0.936,edm
6765,0.699,edm
6766,0.581,edm
6767,0.923,edm
6792,0.809,edm
6799,0.946,edm
6803,0.884,edm
6805,0.977,edm
6812,0.64,edm
6813,0.916,edm
6814,0.78,edm
6815,0.989,edm
6816,0.832,edm
6817,0.607,edm
6818,0.914,edm
6819,0.735,edm
6820,0.878,edm
6891,0.786,edm
6892,0.894,edm
6893,0.866,edm
6894,0.725,edm
6895,0.775,edm
6896,0.77,edm
6897,0.839,edm
6898,0.888,edm
6899,0.821,edm
6900,0.884,edm
6901,0.936,edm
6905,0.922,edm
6906,0.971,edm
6907,0.867,edm
6908,0.763,edm
6986,0.852,edm
6987,0.934,edm
6988,0.835,edm
6989,0.701,edm
6990,0.638,edm
6993,0.953,edm
6994,0.8,edm
6995,0.826,edm
6999,0.683,edm
7006,0.71,edm
7007,0.493,edm
7008,0.736,edm
7009,0.713,edm
7010,0.955,edm
7011,0.965,edm
7012,0.9,edm
7013,0.799,edm
7014,0.733,edm
7015,0.837,edm
7016,0.823,edm
7017,0.891,edm
7018,0.736,edm
7019,0.845,edm
7020,0.868,edm
7021,0.962,edm
7022,0.616,edm
7023,0.683,edm
7024,0.751,edm
7025,0.768,edm
7026,0.684,edm
7027,0.89,edm
7028,0.81,edm
7029,0.669,edm
7030,0.7,edm
7031,0.825,edm
7032,0.835,edm
7033,0.754,edm
7034,0.972,edm
7035,0.737,edm
7036,0.774,edm
7037,0.974,edm
7038,0.546,edm
7039,0.619,edm
7040,0.665,edm
7041,0.915,edm
7042,0.819,edm
7043,0.722,edm
7044,0.823,edm
7045,0.86,edm
7046,0.881,edm
7047,0.624,edm
7048,0.814,edm
7049,0.929,edm
7050,0.586,edm
7051,0.915,edm
7052,0.932,edm
7053,0.931,edm
7054,0.796,edm
7055,0.623,edm
7056,0.695,edm
7057,0.918,edm
7058,0.703,edm
7059,0.223,edm
7060,0.762,edm
7061,0.583,edm
7062,0.726,edm
7063,0.668,edm
7064,0.978,edm
7065,0.851,edm
7066,0.871,edm
7067,0.469,edm
7068,0.869,edm
7069,0.501,edm
7070,0.827,edm
7071,0.908,edm
7072,0.712,edm
7073,0.931,edm
7074,0.87,edm
7075,0.596,edm
7076,0.609,edm
7336,0.667,edm
7337,0.921,edm
7354,0.355,edm
7355,0.765,edm
7356,0.709,edm
7358,0.674,edm
7359,0.703,edm
7360,0.517,edm
7361,0.672,edm
7362,0.934,edm
7368,0.599,edm
7374,0.864,edm
7375,0.525,edm
7405,0.863,edm
7423,0.544,edm
7426,0.925,edm
7427,0.867,edm
7480,0.633,edm
7481,0.487,edm
7482,0.664,edm
7492,0.754,edm
7493,0.745,edm
7634,0.948,edm
7635,0.626,edm
7645,0.863,edm
7646,0.829,edm
7647,0.962,edm
7648,0.966,edm
7649,0.957,edm
7650,0.928,edm
7651,0.838,edm
7652,0.818,edm
7653,0.88,edm
7654,0.952,edm
7655,0.867,edm
7727,0.859,edm
7728,0.814,edm
7729,0.836,edm
7730,0.927,edm
7731,0.82,edm
7732,0.756,edm
7733,0.939,edm
7734,0.756,edm
7735,0.838,edm
7736,0.971,edm
7737,0.838,edm
7738,0.771,edm
7739,0.745,edm
7740,0.811,edm
7741,0.952,edm
7742,0.888,edm
7743,0.932,edm
7755,0.495,edm
7756,0.902,edm
7757,0.771,edm
7758,0.536,edm
7759,0.892,edm
7760,0.846,edm
7761,0.695,edm
7812,0.555,edm
7813,0.856,edm
7814,0.725,edm
7815,0.824,edm
7816,0.882,edm
7817,0.778,edm
7818,0.945,edm
7819,0.915,edm
7820,0.918,edm
7821,0.993,edm
7822,0.918,edm
7823,0.785,edm
7824,0.879,edm
7825,0.692,edm
7826,0.79,edm
7827,0.776,edm
7828,0.73,edm
7829,0.786,edm
7830,0.773,edm
7831,0.8,edm
7832,0.983,edm
7833,0.943,edm
7834,0.832,edm
7835,0.953,edm
7836,0.95,edm
7837,0.969,edm
7838,0.984,edm
7839,0.97,edm
7840,0.875,edm
7841,0.78,edm
7842,0.966,edm
7843,0.981,edm
7844,0.916,edm
7845,0.965,edm
7913,0.936,edm
7917,0.832,edm
7940,0.974,edm
7942,0.711,edm
7943,0.911,edm
7944,0.844,edm
7945,0.88,edm
7946,0.65,edm
7947,0.714,edm
7948,0.861,edm
7950,0.723,edm
7959,0.717,edm
7960,0.952,edm
7961,0.787,edm
7962,0.74,edm
7964,0.588,edm
7965,0.715,edm
7966,0.834,edm
7967,0.743,edm
7968,0.7,edm
7969,0.199,edm
7970,0.814,edm
7971,0.867,edm
7972,0.695,edm
7973,0.652,edm
7974,0.581,edm
7975,0.779,edm
7976,0.842,edm
7980,0.672,edm
8010,0.794,edm
8011,0.797,edm
8012,0.734,edm
8064,0.965,edm
8065,0.966,edm
8066,0.99,edm
8067,0.893,edm
8068,0.856,edm
8069,0.918,edm
8070,0.862,edm
8071,0.903,edm
8072,0.883,edm
8073,0.947,edm
8074,0.949,edm
8075,0.95,edm
8076,0.969,edm
8077,0.894,edm
8078,0.717,edm
8079,0.984,edm
8080,0.97,edm
8081,0.956,edm
8082,0.902,edm
8083,0.964,edm
8084,0.992,edm
8085,0.817,edm
8086,0.832,edm
8087,0.85,edm
8088,0.907,edm
8089,0.98,edm
8090,0.915,edm
8091,0.988,edm
8092,0.869,edm
8093,0.961,edm
8094,0.897,edm
8095,0.929,edm
8096,0.931,edm
8097,0.976,edm
8098,0.935,edm
8100,0.867,edm
8101,0.922,edm
