,tempo,playlist_genre
5384,158.002,rap
5385,112.503,rap
5386,140.022,rap
5387,147.992,rap
5388,121.112,rap
5389,145.116,rap
5390,140.987,rap
5400,129.969,rap
5402,166.111,rap
5403,140.048,rap
5404,140.062,rap
5406,99.975,rap
5407,140.042,rap
5409,134.996,rap
5410,127.05,rap
5411,134.022,rap
5412,93.991,rap
5416,106.591,rap
5417,106.821,rap
5418,85.014,rap
5420,123.963,rap
5421,94.956,rap
5422,159.971,rap
5423,139.964,rap
5424,189.983,rap
5425,93.977,rap
5426,90.013,rap
5443,136.048,rap
5444,119.961,rap
5445,92.05,rap
5446,89.989,rap
5447,112.15,rap
5448,88.024,rap
5449,132.01,rap
5450,108.003,rap
5451,120.08,rap
5452,110.508,rap
5468,158.994,rap
5469,165.02,rap
5470,173.903,rap
5472,140.029,rap
5473,141.973,rap
5475,139.948,rap
5490,93.023,rap
5491,169.995,rap
5492,112.339,rap
5493,145.972,rap
5623,172.031,rap
5624,174.199,rap
5625,169.986,rap
5626,163.851,rap
5627,77.895,rap
5731,95.195,rap
5732,81.897,rap
5733,90.519,rap
5734,90.945,rap
5739,154.914,rap
5740,92.516,rap
5741,82.041,rap
5742,91.386,rap
5743,100.039,rap
5752,93.477,rap
5753,90.0,rap
5754,90.995,rap
5755,125.223,rap
5756,95.416,rap
5757,91.012,rap
5758,102.146,rap
5759,91.647,rap
5760,80.569,rap
5766,94.617,rap
5767,91.611,rap
5775,170.606,rap
5776,153.932,rap
5777,93.908,rap
5778,98.699,rap
5779,92.961,rap
5802,139.987,rap
5803,136.994,rap
5804,127.025,rap
5805,150.088,rap
5807,127.263,rap
5808,118.922,rap
5809,146.056,rap
5810,179.953,rap
5814,163.024,rap
5815,132.96,rap
5816,124.009,rap
5817,125.972,rap
5823,138.006,rap
5824,175.558,rap
5825,115.998,rap
5826,178.217,rap
5827,106.014,rap
5828,128.05,rap
5829,120.838,rap
5830,80.002,rap
5831,140.026,rap
5832,109.988,rap
5833,109.959,rap
5834,110.024,rap
5835,99.93,rap
5836,119.974,rap
5837,110.038,rap
5838,164.989,rap
5839,140.023,rap
5840,123.091,rap
5841,80.681,rap
5842,140.157,rap
5843,120.019,rap
5844,109.012,rap
5845,187.986,rap
5846,175.184,rap
5847,91.926,rap
5848,122.03,rap
5849,151.977,rap
5850,92.97,rap
5851,95.009,rap
5852,120.055,rap
5853,120.084,rap
5854,156.073,rap
5855,85.937,rap
5856,164.037,rap
5857,89.981,rap
5858,76.016,rap
5859,90.001,rap
5860,149.98,rap
5861,139.985,rap
5862,140.132,rap
5863,94.087,rap
5864,120.007,rap
5865,136.053,rap
5866,173.0,rap
5867,106.011,rap
5868,105.054,rap
5870,149.872,rap
5873,74.814,rap
5874,156.011,rap
5875,130.029,rap
5953,135.96,rap
6122,133.033,rap
6123,163.028,rap
6124,119.994,rap
6402,159.948,rap
6403,94.907,rap
6404,174.176,rap
6405,174.95,rap
6406,122.067,rap
6415,75.992,rap
6416,181.259,rap
6417,110.006,rap
6418,190.029,rap
6423,115.043,rap
6424,84.838,rap
6447,186.151,rap
6448,89.208,rap
6449,119.987,rap
6450,184.093,rap
6451,138.031,rap
6452,166.002,rap
6453,93.449,rap
6454,71.852,rap
6455,96.07,rap
6460,140.011,rap
6461,97.041,rap
6462,87.311,rap
6463,90.047,rap
6464,150.088,rap
6465,78.929,rap
6466,78.85,rap
6467,97.558,rap
6468,88.024,rap
6469,171.411,rap
6470,148.016,rap
6471,99.775,rap
6472,171.367,rap
6473,93.694,rap
6474,149.922,rap
6475,106.922,rap
6476,89.501,rap
6477,165.161,rap
6478,86.741,rap
6479,82.337,rap
6480,94.159,rap
7106,97.523,rap
7110,112.6,rap
7111,139.48,rap
7112,169.472,rap
7118,94.018,rap
7119,185.903,rap
7120,90.961,rap
7122,95.535,rap
7123,89.008,rap
7124,144.474,rap
7125,179.67,rap
7126,122.482,rap
7127,160.09,rap
7128,200.817,rap
7129,105.107,rap
7135,84.858,rap
7136,91.029,rap
7137,166.061,rap
7150,94.218,rap
7151,163.494,rap
7152,161.978,rap
7153,97.979,rap
7156,188.632,rap
7157,95.19,rap
7158,88.243,rap
7159,122.631,rap
7160,130.954,rap
7161,88.046,rap
7162,157.99,rap
7163,96.067,rap
7164,85.356,rap
7165,176.494,rap
7166,151.029,rap
7167,111.389,rap
7168,174.22,rap
7169,92.866,rap
7170,90.12,rap
7171,158.233,rap
7175,150.069,rap
7176,94.113,rap
7177,95.313,rap
7178,93.606,rap
7179,99.99,rap
7180,167.977,rap
7181,99.137,rap
7182,85.067,rap
7183,95.058,rap
7184,92.766,rap
7185,202.058,rap
7186,139.981,rap
7187,95.029,rap
7188,95.517,rap
7189,96.724,rap
7190,93.02,rap
7191,91.987,rap
7192,94.141,rap
7193,178.008,rap
7194,100.515,rap
7195,140.016,rap
7196,114.996,rap
7197,82.979,rap
7198,150.061,rap
7199,70.189,rap
7201,129.951,rap
7202,76.352,rap
7211,81.997,rap
7212,140.005,rap
7213,172.174,rap
7214,90.968,rap
7215,144.09,rap
7216,143.031,rap
7245,155.967,rap
7264,156.068,rap
7267,143.931,rap
7268,133.929,rap
7269,145.933,rap
7270,187.027,rap
7271,155.001,rap
7272,76.469,rap
7273,96.956,rap
7274,129.042,rap
7275,127.131,rap
7276,151.965,rap
7277,84.995,rap
7278,160.022,rap
7279,110.017,rap
7280,141.004,rap
7281,115.233,rap
7282,124.087,rap
7283,127.757,rap
7284,165.015,rap
7285,96.055,rap
7286,80.005,rap
7287,98.913,rap
7288,140.904,rap
7289,152.571,rap
7293,140.098,rap
7294,186.991,rap
7295,145.112,rap
7296,149.019,rap
7297,110.996,rap
7503,78.756,rap
7504,148.069,rap
7505,142.049,rap
7506,139.883,rap
7507,130.081,rap
7508,136.038,rap
7513,79.979,rap
7514,86.011,rap
7515,80.009,rap
7516,169.952,rap
7517,149.982,rap
7518,78.613,rap
7519,81.997,rap
7520,81.961,rap
7521,177.706,rap
7522,140.108,rap
7523,143.791,rap
7524,80.036,rap
7525,93.041,rap
7527,155.823,rap
7528,172.003,rap
7529,79.394,rap
7530,79.953,rap
7542,79.998,rap
7543,144.847,rap
7548,126.216,rap
7549,139.961,rap
7550,86.899,rap
7551,92.026,rap
7552,171.841,rap
7557,76.052,rap
7558,90.049,rap
7559,170.026,rap
7560,150.006,rap
7561,92.01,rap
7562,150.043,rap
7563,84.988,rap
7571,150.087,rap
7572,86.026,rap
7573,154.072,rap
7574,74.006,rap
7575,126.007,rap
7576,75.975,rap
7577,78.013,rap
7578,84.931,rap
7579,81.024,rap
7580,116.978,rap
7581,159.983,rap
7584,150.076,rap
7585,88.02,rap
7586,79.98,rap
7587,77.985,rap
7588,75.031,rap
7589,86.974,rap
7590,145.985,rap
7591,83.14,rap
7592,149.967,rap
7593,77.98,rap
7594,85.01,rap
7595,82.985,rap
7596,101.09,rap
7600,89.803,rap
7607,168.03,rap
7608,175.746,rap
7609,155.947,rap
7610,88.098,rap
7611,77.435,rap
7612,152.271,rap
7613,132.951,rap
7614,118.036,rap
7618,139.969,rap
7619,169.98,rap
7620,152.189,rap
7621,87.818,rap
7622,140.017,rap
7623,92.02,rap
7624,93.944,rap
7625,83.781,rap
7626,76.046,rap
7627,80.011,rap
7628,95.944,rap
8392,91.012,rap
8399,86.993,rap
8400,95.024,rap
8401,81.971,rap
8402,100.055,rap
8403,92.477,rap
8404,97.117,rap
8406,90.013,rap
8407,87.059,rap
8408,109.601,rap
8409,97.855,rap
8410,90.229,rap
8411,92.042,rap
8412,109.994,rap
8413,144.989,rap
8414,93.184,rap
8415,91.634,rap
8416,95.952,rap
8417,102.056,rap
8418,78.963,rap
8419,173.84,rap
8420,180.183,rap
8421,77.878,rap
8422,78.665,rap
8423,92.405,rap
8424,103.332,rap
8425,156.958,rap
8426,93.519,rap
8427,72.418,rap
8428,93.311,rap
8429,102.028,rap
8430,94.307,rap
8431,100.023,rap
8432,82.996,rap
8433,142.55,rap
8434,95.099,rap
8435,85.73,rap
8480,105.107,rap
8481,95.05,rap
8482,90.003,rap
8500,93.995,rap
8507,89.977,rap
8508,92.112,rap
8517,98.88,rap
8518,94.695,rap
8533,97.596,rap
8557,91.519,rap
8558,92.869,rap
8559,86.114,rap
8560,178.555,rap
8756,92.035,rap
8757,109.321,rap
8758,95.0,rap
8759,80.112,rap
8760,153.954,rap
8761,94.529,rap
8768,105.966,rap
8769,131.04,rap
8770,180.071,rap
8771,79.331,rap
8772,75.357,rap
8773,93.109,rap
8774,137.133,rap
8775,107.978,rap
8776,93.758,rap
8777,105.232,rap
8778,94.748,rap
8779,93.601,rap
8780,169.254,rap
9056,159.985,rap
9081,157.855,rap
9082,79.993,rap
9083,105.997,rap
9084,135.064,rap
9085,177.973,rap
9094,129.987,rap
9095,134.021,rap
9096,121.007,rap
9097,158.919,rap
9098,121.035,rap
9099,80.976,rap
9100,170.009,rap
9104,159.869,rap
9105,118.981,rap
9106,76.064,rap
9107,88.932,rap
9108,123.994,rap
9109,77.616,rap
9110,90.013,rap
9115,129.98,rap
9116,135.95,rap
9117,115.051,rap
9118,83.997,rap
9119,118.934,rap
9120,160.049,rap
9121,148.767,rap
9122,78.963,rap
9123,100.023,rap
9124,120.013,rap
9125,160.026,rap
9126,80.504,rap
9127,160.075,rap
9128,125.028,rap
9129,129.875,rap
9130,170.123,rap
9131,94.956,rap
9132,82.522,rap
9133,119.405,rap
9134,160.004,rap
9135,80.512,rap
9136,160.071,rap
9137,157.921,rap
9138,108.963,rap
9139,114.979,rap
9140,104.956,rap
9141,131.036,rap
9142,160.059,rap
9143,159.955,rap
9144,86.013,rap
9145,123.133,rap
9146,120.012,rap
9154,165.03,rap
9155,87.488,rap
9156,85.467,rap
9157,83.381,rap
9158,92.999,rap
9159,106.499,rap
9163,140.12,rap
9164,174.041,rap
9168,159.966,rap
9169,140.112,rap
9418,88.037,rap
9422,86.998,rap
9423,86.909,rap
9424,84.003,rap
9425,178.006,rap
9433,144.962,rap
9434,117.083,rap
9435,125.411,rap
9436,137.075,rap
9437,131.978,rap
9438,119.887,rap
9439,102.964,rap
9440,156.925,rap
9441,89.465,rap
9442,113.011,rap
9443,108.014,rap
9444,125.139,rap
9445,98.008,rap
9453,84.979,rap
9454,83.002,rap
9455,119.562,rap
9456,84.698,rap
9464,129.881,rap
9465,95.151,rap
9466,90.09,rap
9467,97.824,rap
9468,140.117,rap
9469,103.989,rap
9470,137.972,rap
9471,92.17,rap
9478,159.974,rap
9479,140.096,rap
9480,116.934,rap
9481,138.813,rap
9482,141.08,rap
9483,104.335,rap
9484,94.914,rap
9485,177.683,rap
9486,126.042,rap
9487,93.446,rap
9488,95.916,rap
9489,134.193,rap
9490,150.002,rap
9491,80.026,rap
9492,85.151,rap
9493,91.02,rap
9494,96.896,rap
9495,92.851,rap
9496,179.756,rap
9497,143.008,rap
9501,143.043,rap
9502,117.944,rap
9503,86.833,rap
9504,123.072,rap
9505,164.863,rap
9506,98.316,rap
9507,87.728,rap
9508,92.831,rap
9509,93.558,rap
9510,175.753,rap
9511,177.699,rap
9524,102.072,rap
9525,77.492,rap
9526,173.066,rap
9527,81.04,rap
9528,159.961,rap
9529,80.884,rap
9530,103.239,rap
9534,81.445,rap
9535,139.988,rap
9536,145.941,rap
9537,84.809,rap
9538,79.008,rap
9539,85.623,rap
9540,84.06,rap
9542,146.7,rap
9543,170.241,rap
9544,179.512,rap
9545,136.05,rap
9546,77.856,rap
9547,82.018,rap
9548,84.038,rap
9549,140.17,rap
9550,80.021,rap
9551,144.29,rap
9585,85.047,rap
9586,156.099,rap
9587,84.94,rap
9588,189.919,rap
9589,119.979,rap
9591,88.012,rap
9592,101.946,rap
9593,179.643,rap
9594,94.016,rap
9595,173.696,rap
9596,150.498,rap
9597,82.158,rap
9598,176.018,rap
9599,79.118,rap
9600,167.863,rap
9601,141.385,rap
9602,102.017,rap
9603,84.91,rap
9604,131.059,rap
9605,77.188,rap
9606,143.865,rap
9607,91.906,rap
9608,138.011,rap
9609,101.998,rap
9610,161.714,rap
9611,93.874,rap
9612,168.894,rap
9613,160.95,rap
9614,204.483,rap
9615,145.915,rap
9616,163.932,rap
9617,188.162,rap
9620,167.788,rap
9621,182.103,rap
9622,79.928,rap
9623,95.383,rap
9624,101.98,rap
9638,159.762,rap
9639,131.979,rap
9670,126.016,rap
9671,94.096,rap
9672,86.397,rap
9673,99.092,rap
9674,185.974,rap
9675,108.377,rap
9676,127.685,rap
9677,157.025,rap
9689,96.295,rap
9690,133.97,rap
9691,76.196,rap
9692,125.135,rap
9693,123.916,rap
9694,86.801,rap
9695,77.937,rap
9698,93.014,rap
9699,143.942,rap
9700,89.863,rap
9701,90.645,rap
9702,87.073,rap
9703,130.554,rap
9704,134.07,rap
9705,155.826,rap
9809,132.654,rap
9810,121.919,rap
9822,150.163,rap
9823,99.96,rap
9826,89.988,rap
9827,98.05,rap
9828,108.369,rap
9834,96.252,rap
9835,91.745,rap
9836,106.894,rap
9837,99.201,rap
9838,177.886,rap
9839,96.005,rap
9840,92.887,rap
9841,94.984,rap
9842,102.011,rap
9843,90.429,rap
9844,93.082,rap
9845,98.454,rap
9846,92.09,rap
9847,100.17,rap
9850,90.225,rap
9851,92.044,rap
9852,90.247,rap
9853,87.713,rap
9854,92.062,rap
9855,94.631,rap
9856,86.777,rap
9857,88.299,rap
9858,95.307,rap
9859,169.691,rap
9860,88.966,rap
9861,91.283,rap
9862,96.051,rap
9863,92.102,rap
9864,91.484,rap
9865,105.056,rap
9866,101.561,rap
9867,91.504,rap
9868,94.036,rap
9869,93.725,rap
9870,89.02,rap
9871,96.589,rap
9872,166.079,rap
9873,178.112,rap
9874,174.154,rap
9875,95.187,rap
9876,133.011,rap
9877,201.262,rap
9884,91.599,rap
9885,102.39,rap
9886,173.922,rap
9887,87.554,rap
9891,101.403,rap
9892,104.206,rap
9893,118.819,rap
9894,88.543,rap
9895,170.268,rap
9896,92.064,rap
9897,98.425,rap
9898,131.737,rap
9899,137.531,rap
9900,93.647,rap
9901,101.845,rap
9902,98.82,rap
9910,95.457,rap
9911,177.398,rap
9913,92.986,rap
9914,100.195,rap
9920,171.755,rap
9921,94.066,rap
9922,182.949,rap
9923,170.535,rap
9924,127.865,rap
9925,97.18,rap
9926,173.055,rap
9927,201.697,rap
9928,115.058,rap
9929,184.012,rap
9930,92.25,rap
9931,100.087,rap
9932,104.741,rap
9933,94.881,rap
9934,98.717,rap
9935,92.847,rap
9936,173.783,rap
9940,111.083,rap
9941,115.438,rap
9942,111.384,rap
9943,95.3,rap
9944,97.12,rap
9945,182.553,rap
9946,87.094,rap
9947,101.884,rap
9948,93.872,rap
9949,105.974,rap
9950,100.619,rap
9960,93.79,rap
9961,97.835,rap
9962,95.936,rap
9963,99.965,rap
9964,101.064,rap
9990,104.961,rap
9991,98.472,rap
9992,102.982,rap
10001,93.281,rap
10002,87.042,rap
10003,90.967,rap
10004,100.175,rap
10005,91.37,rap
10006,105.392,rap
10007,102.192,rap
10008,92.451,rap
10009,179.267,rap
10010,104.212,rap
10011,105.848,rap
10012,84.07,rap
10013,166.015,rap
10014,149.964,rap
10033,87.257,rap
10038,132.104,rap
10039,130.018,rap
10040,135.65,rap
10041,170.51,rap
10042,102.848,rap
10098,103.196,rap
10099,112.324,rap
10112,98.126,rap
10113,134.417,rap
10114,150.279,rap
10127,135.283,rap
10130,92.999,rap
10131,132.014,rap
10132,187.942,rap
10133,161.844,rap
10134,176.241,rap
10135,89.446,rap
10177,135.029,rap
10203,130.016,rap
10352,92.362,rap
10353,177.371,rap
10354,96.814,rap
10355,89.954,rap
10356,180.985,rap
10357,84.099,rap
10358,96.056,rap
10359,108.103,rap
10360,134.987,rap
10361,172.04,rap
10362,92.133,rap
10363,84.974,rap
10364,186.093,rap
10401,154.07,rap
10402,159.033,rap
10403,65.553,rap
10404,74.017,rap
10405,80.782,rap
10406,82.957,rap
10407,87.991,rap
10408,81.908,rap
10409,171.1,rap
10410,154.021,rap
10411,194.399,rap
10412,82.17,rap
10413,79.945,rap
10414,183.07,rap
10415,81.009,rap
10416,82.013,rap
10417,86.01,rap
10418,77.065,rap
10419,79.007,rap
10420,162.023,rap
10421,85.017,rap
10422,145.553,rap
10423,87.062,rap
10424,85.011,rap
10425,112.062,rap
10426,126.953,rap
10427,139.956,rap
10428,80.021,rap
10429,120.054,rap
10430,71.977,rap
10431,123.238,rap
10432,75.019,rap
10434,79.983,rap
10435,125.424,rap
10436,76.006,rap
10437,144.636,rap
10438,126.929,rap
10439,74.98,rap
10440,155.99,rap
10441,123.011,rap
10442,77.002,rap
10443,79.518,rap
10444,80.363,rap
10445,75.962,rap
10446,63.245,rap
10447,83.271,rap
10448,152.003,rap
10449,80.408,rap
10450,91.094,rap
10451,115.683,rap
10452,117.046,rap
10453,143.552,rap
10454,166.25,rap
10455,74.972,rap
10456,144.325,rap
10457,130.121,rap
10458,89.915,rap
10459,103.984,rap
10460,129.954,rap
10461,82.924,rap
10462,74.993,rap
10463,78.031,rap
10464,80.1,rap
10465,99.319,rap
10466,174.086,rap
10467,92.999,rap
10468,160.033,rap
10469,90.985,rap
10470,159.435,rap
10471,109.488,rap
10472,133.52,rap
10473,141.19,rap
10474,85.302,rap
10475,130.015,rap
10476,158.148,rap
10490,138.843,rap
10491,102.055,rap
10555,90.026,rap
10556,159.972,rap
10557,129.993,rap
10558,160.048,rap
10559,88.931,rap
10563,88.828,rap
10564,86.003,rap
10565,104.347,rap
10566,98.315,rap
10567,99.014,rap
10568,94.101,rap
10569,100.979,rap
10570,77.161,rap
10571,77.791,rap
10572,77.924,rap
10573,174.588,rap
10574,88.013,rap
10575,175.221,rap
10576,173.396,rap
10577,115.263,rap
10578,94.121,rap
10579,92.796,rap
10580,93.724,rap
10581,92.032,rap
10582,92.986,rap
10600,89.872,rap
10601,96.104,rap
10602,178.422,rap
10603,98.332,rap
10604,105.525,rap
10605,100.349,rap
10606,90.185,rap
10607,110.504,rap
10608,95.826,rap
10609,101.579,rap
10610,91.069,rap
10611,97.226,rap
10613,91.301,rap
10614,90.447,rap
10615,84.991,rap
10623,94.034,rap
10624,131.999,rap
10625,142.116,rap
10626,94.079,rap
10627,94.992,rap
10628,92.113,rap
10629,130.031,rap
10630,202.006,rap
10631,155.992,rap
10635,85.013,rap
10636,159.966,rap
10637,81.025,rap
10638,125.995,rap
10639,134.032,rap
10640,147.068,rap
10641,150.023,rap
10642,154.852,rap
10643,121.077,rap
10644,150.082,rap
10645,105.009,rap
10646,149.968,rap
10647,75.023,rap
10648,148.145,rap
10649,143.675,rap
10650,166.058,rap
10651,127.933,rap
10652,144.075,rap
10653,161.939,rap
10654,126.009,rap
10655,140.014,rap
10656,81.027,rap
10657,96.967,rap
10658,93.96,rap
10659,140.023,rap
10660,89.987,rap
10661,127.96,rap
10662,79.942,rap
10663,174.886,rap
10664,131.121,rap
10665,146.957,rap
10666,139.942,rap
10667,119.281,rap
10668,154.035,rap
10669,139.958,rap
10670,150.03,rap
10671,142.083,rap
10672,126.986,rap
10673,109.877,rap
10674,133.954,rap
10675,120.008,rap
10676,155.941,rap
10677,113.563,rap
10678,115.0,rap
10679,143.094,rap
10680,149.945,rap
10681,85.03,rap
10682,145.066,rap
10683,80.984,rap
10684,159.871,rap
10685,170.017,rap
10686,113.413,rap
10687,123.398,rap
10689,150.027,rap
10690,158.108,rap
10691,103.099,rap
10692,143.953,rap
10693,96.139,rap
10694,193.445,rap
10695,96.978,rap
10696,99.954,rap
10697,116.678,rap
10698,148.744,rap
10699,149.935,rap
10700,125.009,rap
10701,121.922,rap
10702,120.047,rap
10703,156.11,rap
10704,94.415,rap
10765,92.876,rap
10766,85.928,rap
10767,102.161,rap
10768,98.104,rap
10769,171.4,rap
10770,92.771,rap
10771,166.141,rap
10772,89.62,rap
10773,90.336,rap
10774,155.986,rap
10775,174.11,rap
10776,94.734,rap
10777,149.975,rap
10778,120.054,rap
10779,128.04,rap
10780,136.043,rap
10781,74.976,rap
10782,97.582,rap
10783,92.996,rap
10784,79.9,rap
10785,82.922,rap
10786,94.894,rap
10787,150.016,rap
10788,78.021,rap
10789,124.023,rap
10790,86.992,rap
10791,161.095,rap
10792,134.057,rap
10793,149.991,rap
10794,140.979,rap
10795,145.941,rap
10796,149.918,rap
10797,95.018,rap
10798,130.015,rap
10799,149.975,rap
10800,150.088,rap
10801,162.06,rap
10802,155.033,rap
10803,83.115,rap
10804,83.986,rap
10805,96.957,rap
10806,93.997,rap
10807,177.868,rap
10808,155.939,rap
10809,78.02,rap
10810,79.335,rap
10811,136.037,rap
10812,96.155,rap
10813,156.834,rap
10814,90.992,rap
10815,146.068,rap
10816,92.314,rap
10817,91.959,rap
10818,97.049,rap
10819,191.685,rap
10820,149.975,rap
10821,142.103,rap
10822,150.041,rap
10823,101.013,rap
10824,151.511,rap
10825,85.407,rap
10826,82.036,rap
10827,159.997,rap
10828,159.957,rap
10829,87.761,rap
10830,79.996,rap
10831,135.09,rap
10832,76.019,rap
10833,98.872,rap
10834,103.04,rap
10835,99.988,rap
10836,102.993,rap
10837,94.828,rap
10838,137.006,rap
10839,146.044,rap
10840,96.792,rap
10841,94.693,rap
10842,90.036,rap
10843,169.917,rap
10844,79.054,rap
10845,80.007,rap
10846,143.865,rap
10847,170.034,rap
10848,91.982,rap
10849,76.249,rap
10850,108.159,rap
10851,83.95,rap
10852,75.974,rap
10853,146.458,rap
10854,97.041,rap
10855,101.896,rap
10856,103.641,rap
10857,94.007,rap
10858,89.074,rap
10859,179.817,rap
10860,94.03,rap
10861,89.111,rap
10862,175.767,rap
10863,90.905,rap
10864,111.649,rap
10865,158.032,rap
10866,126.994,rap
10867,135.45,rap
10868,150.933,rap
10869,148.063,rap
10870,129.501,rap
10871,101.012,rap
10872,96.006,rap
10873,86.989,rap
10874,169.951,rap
10875,159.825,rap
10876,100.007,rap
10877,123.997,rap
10878,131.932,rap
10879,111.023,rap
10880,106.001,rap
10881,162.304,rap
10882,169.912,rap
10918,158.777,rap
10919,97.978,rap
10920,93.008,rap
10921,98.067,rap
10922,140.01,rap
10923,161.997,rap
10924,109.725,rap
10925,97.524,rap
10926,134.912,rap
10927,119.951,rap
10928,116.019,rap
10929,130.021,rap
10930,126.981,rap
10931,123.061,rap
10932,118.97,rap
10933,127.984,rap
10934,125.008,rap
10935,104.015,rap
10936,135.051,rap
10937,96.848,rap
10938,130.009,rap
10939,130.193,rap
10940,135.018,rap
10941,130.072,rap
10942,110.015,rap
10943,199.891,rap
10944,97.527,rap
10945,99.043,rap
10946,73.009,rap
10947,91.047,rap
10948,162.093,rap
10949,126.705,rap
10950,99.999,rap
10951,130.102,rap
10952,98.031,rap
10953,139.953,rap
10954,130.078,rap
10955,127.951,rap
10956,126.687,rap
10966,81.677,rap
10967,87.781,rap
10968,178.048,rap
10969,176.181,rap
10970,88.012,rap
10985,137.997,rap
10986,95.027,rap
10987,98.575,rap
10988,123.974,rap
10989,155.965,rap
10990,95.047,rap
10991,89.921,rap
10992,152.072,rap
10993,155.863,rap
10994,156.062,rap
10995,85.409,rap
10996,87.942,rap
10997,83.916,rap
10998,146.149,rap
10999,79.821,rap
11000,83.226,rap
11001,79.925,rap
11002,150.154,rap
11003,94.002,rap
11004,159.882,rap
11005,170.018,rap
11006,78.013,rap
11007,152.041,rap
11008,81.634,rap
11009,77.662,rap
11010,77.972,rap
11011,83.176,rap
11012,92.888,rap
11013,82.973,rap
11014,166.043,rap
11015,137.81,rap
11016,165.549,rap
11017,80.788,rap
11018,82.015,rap
11019,80.103,rap
11020,84.021,rap
11021,88.902,rap
11022,82.992,rap
11023,130.988,rap
11024,81.95,rap
11025,78.962,rap
11026,170.127,rap
11027,127.983,rap
11028,138.02,rap
11029,97.979,rap
11030,146.047,rap
11031,79.912,rap
11032,149.803,rap
11033,88.66,rap
11034,91.903,rap
11035,87.999,rap
11036,90.056,rap
11037,90.817,rap
11038,145.963,rap
11039,80.862,rap
11040,138.004,rap
11041,89.97,rap
11042,91.313,rap
11043,93.211,rap
11044,176.08,rap
11045,82.02,rap
11046,92.041,rap
11047,93.539,rap
11048,96.372,rap
11049,101.181,rap
11050,80.999,rap
11051,78.123,rap
11060,140.338,rap
11061,90.023,rap
11062,168.222,rap
11063,170.117,rap
11064,88.992,rap
11065,91.068,rap
11066,138.513,rap
11067,78.737,rap
11068,131.939,rap
11384,139.996,rap
11385,98.969,rap
11386,162.839,rap
11387,119.987,rap
11388,123.906,rap
11389,71.087,rap
11390,125.995,rap
11391,147.055,rap
11392,118.552,rap
11393,153.068,rap
11394,133.026,rap
11395,83.973,rap
11396,100.042,rap
11397,173.953,rap
11398,95.001,rap
11399,143.049,rap
11400,149.004,rap
11401,131.004,rap
11402,153.905,rap
11403,82.498,rap
11404,100.971,rap
11405,107.996,rap
11406,147.057,rap
11407,152.984,rap
11408,169.025,rap
11409,119.889,rap
11410,175.957,rap
11411,121.93,rap
11412,105.996,rap
11413,120.006,rap
11414,78.033,rap
11415,76.627,rap
11416,138.956,rap
11417,93.003,rap
11419,155.051,rap
11420,143.038,rap
11421,141.995,rap
11422,123.975,rap
11423,119.987,rap
11424,136.173,rap
11425,123.983,rap
11426,168.02,rap
11427,154.287,rap
11428,193.122,rap
11429,139.923,rap
11430,124.996,rap
11431,82.994,rap
11432,83.508,rap
11433,159.903,rap
11434,145.016,rap
11435,100.033,rap
11436,134.96,rap
11437,142.162,rap
11464,173.906,rap
11474,149.704,rap
11475,138.043,rap
11492,129.994,rap
11493,131.99,rap
11494,114.053,rap
