,danceability,playlist_genre
5204,0.928,rap
5205,0.786,rap
5207,0.743,rap
5213,0.683,rap
5214,0.765,rap
5215,0.904,rap
5216,0.7,rap
5217,0.856,rap
5223,0.69,rap
5224,0.825,rap
5225,0.609,rap
5226,0.798,rap
5227,0.594,rap
5238,0.724,rap
5246,0.703,rap
5257,0.598,rap
5258,0.947,rap
5259,0.851,rap
5260,0.726,rap
5261,0.656,rap
5262,0.721,rap
5263,0.684,rap
5264,0.774,rap
5265,0.935,rap
5266,0.823,rap
5267,0.867,rap
5268,0.909,rap
5269,0.698,rap
5270,0.734,rap
5271,0.823,rap
5272,0.86,rap
5273,0.544,rap
5274,0.696,rap
5275,0.897,rap
5276,0.685,rap
5277,0.768,rap
5278,0.673,rap
5279,0.757,rap
5280,0.766,rap
5281,0.838,rap
5282,0.854,rap
5283,0.722,rap
5284,0.683,rap
5285,0.351,rap
5286,0.684,rap
5287,0.854,rap
5288,0.817,rap
5289,0.674,rap
5290,0.615,rap
5291,0.739,rap
5292,0.896,rap
5293,0.799,rap
5294,0.788,rap
5295,0.805,rap
5296,0.682,rap
5297,0.683,rap
5298,0.848,rap
5299,0.743,rap
5300,0.808,rap
5301,0.799,rap
5302,0.796,rap
5303,0.611,rap
5304,0.783,rap
5305,0.669,rap
5306,0.773,rap
5307,0.796,rap
5308,0.622,rap
5309,0.673,rap
5310,0.837,rap
5311,0.842,rap
5312,0.866,rap
5313,0.749,rap
5314,0.768,rap
5315,0.857,rap
5316,0.557,rap
5317,0.813,rap
5318,0.53,rap
5319,0.609,rap
5320,0.698,rap
5321,0.619,rap
5322,0.818,rap
5323,0.86,rap
5324,0.873,rap
5325,0.956,rap
5326,0.824,rap
5328,0.739,rap
5329,0.514,rap
5330,0.829,rap
5331,0.79,rap
5332,0.807,rap
5333,0.823,rap
5334,0.832,rap
5335,0.654,rap
5336,0.837,rap
5337,0.739,rap
5338,0.877,rap
5339,0.817,rap
5340,0.882,rap
5341,0.906,rap
5342,0.77,rap
5343,0.868,rap
5344,0.771,rap
5345,0.652,rap
5354,0.68,rap
5356,0.773,rap
5383,0.713,rap
5384,0.886,rap
5385,0.9,rap
5386,0.922,rap
5387,0.749,rap
5388,0.711,rap
5389,0.711,rap
5390,0.763,rap
5400,0.89,rap
5402,0.656,rap
5403,0.846,rap
5404,0.817,rap
5406,0.851,rap
5407,0.852,rap
5409,0.774,rap
5410,0.964,rap
5411,0.89,rap
5412,0.811,rap
5416,0.563,rap
5417,0.594,rap
5418,0.824,rap
5420,0.916,rap
5421,0.884,rap
5422,0.74,rap
5423,0.637,rap
5424,0.656,rap
5425,0.83,rap
5426,0.758,rap
5443,0.622,rap
5444,0.779,rap
5445,0.79,rap
5446,0.842,rap
5447,0.512,rap
5448,0.728,rap
5449,0.857,rap
5450,0.97,rap
5451,0.894,rap
5452,0.957,rap
5468,0.808,rap
5469,0.868,rap
5470,0.746,rap
5472,0.889,rap
5473,0.871,rap
5475,0.89,rap
5490,0.581,rap
5491,0.78,rap
5492,0.936,rap
5493,0.837,rap
5623,0.75,rap
5624,0.534,rap
5625,0.779,rap
5626,0.677,rap
5627,0.748,rap
5731,0.923,rap
5732,0.787,rap
5733,0.671,rap
5734,0.724,rap
5739,0.704,rap
5740,0.771,rap
5741,0.867,rap
5742,0.902,rap
5743,0.937,rap
5752,0.684,rap
5753,0.678,rap
5754,0.802,rap
5755,0.774,rap
5756,0.797,rap
5757,0.909,rap
5758,0.773,rap
5759,0.658,rap
5760,0.794,rap
5766,0.818,rap
5767,0.709,rap
5775,0.504,rap
5776,0.849,rap
5777,0.879,rap
5778,0.871,rap
5779,0.92,rap
5802,0.935,rap
5803,0.776,rap
5804,0.796,rap
5805,0.734,rap
5807,0.608,rap
5808,0.738,rap
5809,0.697,rap
5810,0.638,rap
5814,0.762,rap
5815,0.57,rap
5816,0.84,rap
5817,0.796,rap
5823,0.815,rap
5824,0.596,rap
5825,0.775,rap
5826,0.401,rap
5827,0.716,rap
5828,0.667,rap
5829,0.585,rap
5830,0.621,rap
5831,0.914,rap
5832,0.445,rap
5833,0.611,rap
5834,0.799,rap
5835,0.379,rap
5836,0.895,rap
5837,0.88,rap
5838,0.845,rap
5839,0.689,rap
5840,0.857,rap
5841,0.457,rap
5842,0.734,rap
5843,0.947,rap
5844,0.754,rap
5845,0.572,rap
5846,0.698,rap
5847,0.597,rap
5848,0.68,rap
5849,0.764,rap
5850,0.672,rap
5851,0.805,rap
5852,0.459,rap
5853,0.818,rap
5854,0.749,rap
5855,0.748,rap
5856,0.77,rap
5857,0.694,rap
5858,0.506,rap
5859,0.637,rap
5860,0.784,rap
5861,0.634,rap
5862,0.756,rap
5863,0.705,rap
5864,0.731,rap
5865,0.781,rap
5866,0.748,rap
5867,0.781,rap
5868,0.855,rap
5870,0.747,rap
5873,0.635,rap
5874,0.854,rap
5875,0.447,rap
5953,0.927,rap
6122,0.822,rap
6123,0.712,rap
6124,0.863,rap
6402,0.863,rap
6403,0.854,rap
6404,0.61,rap
6405,0.467,rap
6406,0.722,rap
6415,0.74,rap
6416,0.63,rap
6417,0.751,rap
6418,0.604,rap
6423,0.901,rap
6424,0.632,rap
6447,0.537,rap
6448,0.806,rap
6449,0.792,rap
6450,0.688,rap
6451,0.936,rap
6452,0.65,rap
6453,0.74,rap
6454,0.64,rap
6455,0.569,rap
6460,0.858,rap
6461,0.831,rap
6462,0.66,rap
6463,0.776,rap
6464,0.894,rap
6465,0.738,rap
6466,0.687,rap
6467,0.611,rap
6468,0.768,rap
6469,0.551,rap
6470,0.908,rap
6471,0.64,rap
6472,0.69,rap
6473,0.492,rap
6474,0.825,rap
6475,0.675,rap
6476,0.75,rap
6477,0.731,rap
6478,0.55,rap
6479,0.478,rap
6480,0.591,rap
7106,0.865,rap
7110,0.767,rap
7111,0.598,rap
7112,0.581,rap
7118,0.584,rap
7119,0.67,rap
7120,0.484,rap
7122,0.729,rap
7123,0.58,rap
7124,0.574,rap
7125,0.634,rap
7126,0.59,rap
7127,0.613,rap
7128,0.433,rap
7129,0.924,rap
7135,0.688,rap
7136,0.86,rap
7137,0.544,rap
7150,0.795,rap
7151,0.605,rap
7152,0.589,rap
7153,0.599,rap
7156,0.571,rap
7157,0.916,rap
7158,0.604,rap
7159,0.525,rap
7160,0.711,rap
7161,0.666,rap
7162,0.358,rap
7163,0.873,rap
7164,0.666,rap
7165,0.69,rap
7166,0.629,rap
7167,0.67,rap
7168,0.386,rap
7169,0.599,rap
7170,0.652,rap
7171,0.669,rap
7175,0.55,rap
7176,0.646,rap
7177,0.837,rap
7178,0.703,rap
7179,0.926,rap
7180,0.606,rap
7181,0.612,rap
7182,0.733,rap
7183,0.501,rap
7184,0.867,rap
7185,0.534,rap
7186,0.721,rap
7187,0.863,rap
7188,0.918,rap
7189,0.721,rap
7190,0.925,rap
7191,0.893,rap
7192,0.841,rap
7193,0.358,rap
7194,0.873,rap
7195,0.848,rap
7196,0.839,rap
7197,0.722,rap
7198,0.811,rap
7199,0.512,rap
7201,0.934,rap
7202,0.573,rap
7211,0.847,rap
7212,0.859,rap
7213,0.645,rap
7214,0.843,rap
7215,0.723,rap
7216,0.744,rap
7245,0.771,rap
7264,0.781,rap
7267,0.747,rap
7268,0.748,rap
7269,0.617,rap
7270,0.422,rap
7271,0.761,rap
7272,0.842,rap
7273,0.724,rap
7274,0.883,rap
7275,0.676,rap
7276,0.814,rap
7277,0.9,rap
7278,0.794,rap
7279,0.428,rap
7280,0.919,rap
7281,0.602,rap
7282,0.704,rap
7283,0.717,rap
7284,0.596,rap
7285,0.905,rap
7286,0.751,rap
7287,0.868,rap
7288,0.688,rap
7289,0.802,rap
7293,0.777,rap
7294,0.607,rap
7295,0.709,rap
7296,0.901,rap
7297,0.878,rap
7503,0.493,rap
7504,0.736,rap
7505,0.82,rap
7506,0.751,rap
7507,0.731,rap
7508,0.81,rap
7513,0.653,rap
7514,0.76,rap
7515,0.853,rap
7516,0.691,rap
7517,0.732,rap
7518,0.711,rap
7519,0.761,rap
7520,0.65,rap
7521,0.629,rap
7522,0.759,rap
7523,0.577,rap
7524,0.847,rap
7525,0.808,rap
7527,0.571,rap
7528,0.699,rap
7529,0.675,rap
7530,0.773,rap
7542,0.688,rap
7543,0.598,rap
7548,0.505,rap
7549,0.857,rap
7550,0.733,rap
7551,0.713,rap
7552,0.634,rap
7557,0.651,rap
7558,0.753,rap
7559,0.565,rap
7560,0.621,rap
7561,0.662,rap
7562,0.736,rap
7563,0.612,rap
7571,0.864,rap
7572,0.684,rap
7573,0.534,rap
7574,0.739,rap
7575,0.866,rap
7576,0.797,rap
7577,0.718,rap
7578,0.756,rap
7579,0.719,rap
7580,0.864,rap
7581,0.848,rap
7584,0.734,rap
7585,0.83,rap
7586,0.89,rap
7587,0.743,rap
7588,0.798,rap
7589,0.676,rap
7590,0.603,rap
7591,0.672,rap
7592,0.61,rap
7593,0.633,rap
7594,0.845,rap
7595,0.732,rap
7596,0.763,rap
7600,0.566,rap
7607,0.683,rap
7608,0.553,rap
7609,0.765,rap
7610,0.607,rap
7611,0.346,rap
7612,0.621,rap
7613,0.839,rap
7614,0.76,rap
7618,0.76,rap
7619,0.803,rap
7620,0.653,rap
7621,0.688,rap
7622,0.605,rap
7623,0.84,rap
7624,0.81,rap
7625,0.815,rap
7626,0.635,rap
7627,0.664,rap
7628,0.785,rap
8392,0.84,rap
8399,0.876,rap
8400,0.809,rap
8401,0.613,rap
8402,0.812,rap
8403,0.763,rap
8404,0.92,rap
8406,0.912,rap
8407,0.759,rap
8408,0.897,rap
8409,0.909,rap
8410,0.83,rap
8411,0.801,rap
8412,0.914,rap
8413,0.761,rap
8414,0.64,rap
8415,0.635,rap
8416,0.61,rap
8417,0.77,rap
8418,0.699,rap
8419,0.578,rap
8420,0.584,rap
8421,0.546,rap
8422,0.396,rap
8423,0.852,rap
8424,0.866,rap
8425,0.885,rap
8426,0.802,rap
8427,0.656,rap
8428,0.738,rap
8429,0.889,rap
8430,0.893,rap
8431,0.821,rap
8432,0.512,rap
8433,0.749,rap
8434,0.733,rap
8435,0.514,rap
8480,0.957,rap
8481,0.843,rap
8482,0.7,rap
8500,0.512,rap
8507,0.746,rap
8508,0.786,rap
8517,0.874,rap
8518,0.549,rap
8533,0.788,rap
8557,0.763,rap
8558,0.747,rap
8559,0.706,rap
8560,0.676,rap
8756,0.803,rap
8757,0.83,rap
8758,0.874,rap
8759,0.758,rap
8760,0.825,rap
8761,0.906,rap
8768,0.835,rap
8769,0.759,rap
8770,0.686,rap
8771,0.62,rap
8772,0.762,rap
8773,0.699,rap
8774,0.645,rap
8775,0.604,rap
8776,0.815,rap
8777,0.838,rap
8778,0.925,rap
8779,0.878,rap
8780,0.608,rap
9056,0.699,rap
9081,0.706,rap
9082,0.745,rap
9083,0.534,rap
9084,0.719,rap
9085,0.58,rap
9094,0.751,rap
9095,0.872,rap
9096,0.736,rap
9097,0.633,rap
9098,0.883,rap
9099,0.755,rap
9100,0.713,rap
9104,0.795,rap
9105,0.971,rap
9106,0.679,rap
9107,0.699,rap
9108,0.743,rap
9109,0.639,rap
9110,0.704,rap
9115,0.704,rap
9116,0.892,rap
9117,0.67,rap
9118,0.583,rap
9119,0.317,rap
9120,0.645,rap
9121,0.699,rap
9122,0.503,rap
9123,0.801,rap
9124,0.669,rap
9125,0.62,rap
9126,0.646,rap
9127,0.649,rap
9128,0.635,rap
9129,0.799,rap
9130,0.573,rap
9131,0.677,rap
9132,0.57,rap
9133,0.659,rap
9134,0.624,rap
9135,0.63,rap
9136,0.699,rap
9137,0.784,rap
9138,0.85,rap
9139,0.868,rap
9140,0.719,rap
9141,0.797,rap
9142,0.647,rap
9143,0.639,rap
9144,0.694,rap
9145,0.673,rap
9146,0.821,rap
9154,0.706,rap
9155,0.783,rap
9156,0.691,rap
9157,0.638,rap
9158,0.653,rap
9159,0.432,rap
9163,0.74,rap
9164,0.762,rap
9168,0.685,rap
9169,0.683,rap
9418,0.587,rap
9422,0.816,rap
9423,0.82,rap
9424,0.835,rap
9425,0.631,rap
9433,0.82,rap
9434,0.906,rap
9435,0.664,rap
9436,0.755,rap
9437,0.814,rap
9438,0.868,rap
9439,0.69,rap
9440,0.673,rap
9441,0.635,rap
9442,0.807,rap
9443,0.768,rap
9444,0.768,rap
9445,0.584,rap
9453,0.53,rap
9454,0.805,rap
9455,0.691,rap
9456,0.635,rap
9464,0.474,rap
9465,0.76,rap
9466,0.68,rap
9467,0.735,rap
9468,0.799,rap
9469,0.815,rap
9470,0.859,rap
9471,0.422,rap
9478,0.76,rap
9479,0.78,rap
9480,0.786,rap
9481,0.587,rap
9482,0.856,rap
9483,0.615,rap
9484,0.65,rap
9485,0.552,rap
9486,0.806,rap
9487,0.569,rap
9488,0.66,rap
9489,0.868,rap
9490,0.727,rap
9491,0.544,rap
9492,0.478,rap
9493,0.71,rap
9494,0.802,rap
9495,0.704,rap
9496,0.742,rap
9497,0.837,rap
9501,0.888,rap
9502,0.778,rap
9503,0.558,rap
9504,0.875,rap
9505,0.452,rap
9506,0.529,rap
9507,0.579,rap
9508,0.422,rap
9509,0.506,rap
9510,0.404,rap
9511,0.58,rap
9524,0.859,rap
9525,0.847,rap
9526,0.657,rap
9527,0.742,rap
9528,0.625,rap
9529,0.748,rap
9530,0.502,rap
9534,0.718,rap
9535,0.774,rap
9536,0.831,rap
9537,0.862,rap
9538,0.806,rap
9539,0.776,rap
9540,0.84,rap
9542,0.542,rap
9543,0.505,rap
9544,0.563,rap
9545,0.944,rap
9546,0.784,rap
9547,0.801,rap
9548,0.772,rap
9549,0.825,rap
9550,0.621,rap
9551,0.679,rap
9585,0.8,rap
9586,0.635,rap
9587,0.709,rap
9588,0.658,rap
9589,0.91,rap
9591,0.838,rap
9592,0.831,rap
9593,0.656,rap
9594,0.742,rap
9595,0.477,rap
9596,0.885,rap
9597,0.561,rap
9598,0.721,rap
9599,0.704,rap
9600,0.7,rap
9601,0.878,rap
9602,0.933,rap
9603,0.386,rap
9604,0.921,rap
9605,0.511,rap
9606,0.876,rap
9607,0.633,rap
9608,0.798,rap
9609,0.734,rap
9610,0.719,rap
9611,0.922,rap
9612,0.494,rap
9613,0.811,rap
9614,0.482,rap
9615,0.605,rap
9616,0.692,rap
9617,0.618,rap
9620,0.542,rap
9621,0.659,rap
9622,0.885,rap
9623,0.899,rap
9624,0.66,rap
9638,0.823,rap
9639,0.774,rap
9670,0.837,rap
9671,0.426,rap
9672,0.497,rap
9673,0.626,rap
9674,0.708,rap
9675,0.632,rap
9676,0.69,rap
9677,0.541,rap
9689,0.493,rap
9690,0.782,rap
9691,0.607,rap
9692,0.589,rap
9693,0.794,rap
9694,0.571,rap
9695,0.737,rap
9698,0.796,rap
9699,0.509,rap
9700,0.753,rap
9701,0.607,rap
9702,0.464,rap
9703,0.484,rap
9704,0.665,rap
9705,0.819,rap
9809,0.672,rap
9810,0.784,rap
9822,0.712,rap
9823,0.854,rap
9826,0.858,rap
9827,0.826,rap
9828,0.797,rap
9834,0.814,rap
9835,0.74,rap
9836,0.854,rap
9837,0.862,rap
9838,0.723,rap
9839,0.901,rap
9840,0.87,rap
9841,0.794,rap
9842,0.817,rap
9843,0.855,rap
9844,0.858,rap
9845,0.755,rap
9846,0.704,rap
9847,0.889,rap
9850,0.769,rap
9851,0.808,rap
9852,0.697,rap
9853,0.812,rap
9854,0.812,rap
9855,0.782,rap
9856,0.857,rap
9857,0.861,rap
9858,0.865,rap
9859,0.687,rap
9860,0.876,rap
9861,0.707,rap
9862,0.707,rap
9863,0.857,rap
9864,0.677,rap
9865,0.925,rap
9866,0.903,rap
9867,0.914,rap
9868,0.713,rap
9869,0.841,rap
9870,0.798,rap
9871,0.857,rap
9872,0.651,rap
9873,0.723,rap
9874,0.708,rap
9875,0.814,rap
9876,0.777,rap
9877,0.723,rap
9884,0.726,rap
9885,0.945,rap
9886,0.773,rap
9887,0.794,rap
9891,0.94,rap
9892,0.741,rap
9893,0.925,rap
9894,0.674,rap
9895,0.701,rap
9896,0.8,rap
9897,0.884,rap
9898,0.953,rap
9899,0.862,rap
9900,0.727,rap
9901,0.756,rap
9902,0.77,rap
9910,0.842,rap
9911,0.745,rap
9913,0.902,rap
9914,0.904,rap
9920,0.594,rap
9921,0.848,rap
9922,0.769,rap
9923,0.647,rap
9924,0.813,rap
9925,0.671,rap
9926,0.819,rap
9927,0.69,rap
9928,0.935,rap
9929,0.824,rap
9930,0.83,rap
9931,0.947,rap
9932,0.766,rap
9933,0.805,rap
9934,0.702,rap
9935,0.679,rap
9936,0.647,rap
9940,0.827,rap
9941,0.956,rap
9942,0.874,rap
9943,0.791,rap
9944,0.656,rap
9945,0.584,rap
9946,0.838,rap
9947,0.769,rap
9948,0.734,rap
9949,0.797,rap
9950,0.947,rap
9960,0.759,rap
9961,0.827,rap
9962,0.853,rap
9963,0.868,rap
9964,0.931,rap
9990,0.846,rap
9991,0.896,rap
9992,0.919,rap
10001,0.873,rap
10002,0.81,rap
10003,0.47,rap
10004,0.84,rap
10005,0.822,rap
10006,0.965,rap
10007,0.672,rap
10008,0.855,rap
10009,0.624,rap
10010,0.854,rap
10011,0.737,rap
10012,0.902,rap
10013,0.753,rap
10014,0.79,rap
10033,0.827,rap
10038,0.825,rap
10039,0.954,rap
10040,0.789,rap
10041,0.724,rap
10042,0.834,rap
10098,0.813,rap
10099,0.83,rap
10112,0.88,rap
10113,0.902,rap
10114,0.662,rap
10127,0.83,rap
10130,0.809,rap
10131,0.773,rap
10132,0.679,rap
10133,0.865,rap
10134,0.819,rap
10135,0.767,rap
10177,0.784,rap
10203,0.793,rap
10352,0.702,rap
10353,0.52,rap
10354,0.692,rap
10355,0.682,rap
10356,0.479,rap
10357,0.665,rap
10358,0.889,rap
10359,0.943,rap
10360,0.823,rap
10361,0.738,rap
10362,0.767,rap
10363,0.727,rap
10364,0.83,rap
10401,0.686,rap
10402,0.615,rap
10403,0.406,rap
10404,0.546,rap
10405,0.808,rap
10406,0.688,rap
10407,0.706,rap
10408,0.63,rap
10409,0.53,rap
10410,0.648,rap
10411,0.629,rap
10412,0.443,rap
10413,0.742,rap
10414,0.615,rap
10415,0.711,rap
10416,0.722,rap
10417,0.576,rap
10418,0.622,rap
10419,0.638,rap
10420,0.82,rap
10421,0.674,rap
10422,0.784,rap
10423,0.444,rap
10424,0.736,rap
10425,0.444,rap
10426,0.804,rap
10427,0.654,rap
10428,0.693,rap
10429,0.722,rap
10430,0.755,rap
10431,0.799,rap
10432,0.803,rap
10434,0.606,rap
10435,0.649,rap
10436,0.579,rap
10437,0.286,rap
10438,0.689,rap
10439,0.517,rap
10440,0.669,rap
10441,0.599,rap
10442,0.647,rap
10443,0.639,rap
10444,0.409,rap
10445,0.653,rap
10446,0.722,rap
10447,0.374,rap
10448,0.506,rap
10449,0.689,rap
10450,0.639,rap
10451,0.542,rap
10452,0.735,rap
10453,0.625,rap
10454,0.669,rap
10455,0.734,rap
10456,0.738,rap
10457,0.545,rap
10458,0.516,rap
10459,0.685,rap
10460,0.644,rap
10461,0.777,rap
10462,0.82,rap
10463,0.661,rap
10464,0.652,rap
10465,0.416,rap
10466,0.607,rap
10467,0.835,rap
10468,0.7,rap
10469,0.622,rap
10470,0.835,rap
10471,0.669,rap
10472,0.634,rap
10473,0.777,rap
10474,0.715,rap
10475,0.886,rap
10476,0.563,rap
10490,0.942,rap
10491,0.877,rap
10555,0.414,rap
10556,0.616,rap
10557,0.82,rap
10558,0.797,rap
10559,0.778,rap
10563,0.644,rap
10564,0.728,rap
10565,0.855,rap
10566,0.884,rap
10567,0.878,rap
10568,0.586,rap
10569,0.854,rap
10570,0.725,rap
10571,0.823,rap
10572,0.52,rap
10573,0.511,rap
10574,0.785,rap
10575,0.511,rap
10576,0.622,rap
10577,0.721,rap
10578,0.9,rap
10579,0.789,rap
10580,0.852,rap
10581,0.704,rap
10582,0.775,rap
10600,0.825,rap
10601,0.81,rap
10602,0.614,rap
10603,0.878,rap
10604,0.83,rap
10605,0.805,rap
10606,0.803,rap
10607,0.687,rap
10608,0.805,rap
10609,0.688,rap
10610,0.884,rap
10611,0.627,rap
10613,0.773,rap
10614,0.683,rap
10615,0.724,rap
10623,0.496,rap
10624,0.703,rap
10625,0.761,rap
10626,0.698,rap
10627,0.786,rap
10628,0.71,rap
10629,0.933,rap
10630,0.68,rap
10631,0.766,rap
10635,0.821,rap
10636,0.593,rap
10637,0.811,rap
10638,0.896,rap
10639,0.806,rap
10640,0.758,rap
10641,0.788,rap
10642,0.694,rap
10643,0.715,rap
10644,0.665,rap
10645,0.884,rap
10646,0.705,rap
10647,0.74,rap
10648,0.642,rap
10649,0.679,rap
10650,0.798,rap
10651,0.843,rap
10652,0.649,rap
10653,0.777,rap
10654,0.805,rap
10655,0.796,rap
10656,0.717,rap
10657,0.732,rap
10658,0.718,rap
10659,0.805,rap
10660,0.52,rap
10661,0.818,rap
10662,0.85,rap
10663,0.653,rap
10664,0.853,rap
10665,0.676,rap
10666,0.842,rap
10667,0.631,rap
10668,0.802,rap
10669,0.698,rap
10670,0.775,rap
10671,0.65,rap
10672,0.957,rap
10673,0.742,rap
10674,0.733,rap
10675,0.832,rap
10676,0.632,rap
10677,0.548,rap
10678,0.659,rap
10679,0.612,rap
10680,0.743,rap
10681,0.837,rap
10682,0.784,rap
10683,0.837,rap
10684,0.788,rap
10685,0.708,rap
10686,0.685,rap
10687,0.713,rap
10689,0.713,rap
10690,0.722,rap
10691,0.75,rap
10692,0.739,rap
10693,0.912,rap
10694,0.617,rap
10695,0.79,rap
10696,0.798,rap
10697,0.828,rap
10698,0.721,rap
10699,0.784,rap
10700,0.933,rap
10701,0.972,rap
10702,0.759,rap
10703,0.731,rap
10704,0.791,rap
10765,0.743,rap
10766,0.765,rap
10767,0.636,rap
10768,0.903,rap
10769,0.551,rap
10770,0.759,rap
10771,0.827,rap
10772,0.708,rap
10773,0.403,rap
10774,0.715,rap
10775,0.709,rap
10776,0.485,rap
10777,0.616,rap
10778,0.797,rap
10779,0.935,rap
10780,0.766,rap
10781,0.77,rap
10782,0.939,rap
10783,0.813,rap
10784,0.717,rap
10785,0.788,rap
10786,0.834,rap
10787,0.785,rap
10788,0.777,rap
10789,0.905,rap
10790,0.755,rap
10791,0.705,rap
10792,0.809,rap
10793,0.689,rap
10794,0.839,rap
10795,0.698,rap
10796,0.837,rap
10797,0.937,rap
10798,0.699,rap
10799,0.714,rap
10800,0.751,rap
10801,0.739,rap
10802,0.584,rap
10803,0.854,rap
10804,0.568,rap
10805,0.856,rap
10806,0.886,rap
10807,0.777,rap
10808,0.81,rap
10809,0.819,rap
10810,0.394,rap
10811,0.507,rap
10812,0.686,rap
10813,0.883,rap
10814,0.819,rap
10815,0.806,rap
10816,0.87,rap
10817,0.918,rap
10818,0.915,rap
10819,0.752,rap
10820,0.756,rap
10821,0.806,rap
10822,0.82,rap
10823,0.771,rap
10824,0.885,rap
10825,0.39,rap
10826,0.797,rap
10827,0.713,rap
10828,0.799,rap
10829,0.596,rap
10830,0.768,rap
10831,0.827,rap
10832,0.886,rap
10833,0.853,rap
10834,0.934,rap
10835,0.89,rap
10836,0.762,rap
10837,0.813,rap
10838,0.789,rap
10839,0.862,rap
10840,0.769,rap
10841,0.642,rap
10842,0.81,rap
10843,0.705,rap
10844,0.678,rap
10845,0.797,rap
10846,0.618,rap
10847,0.851,rap
10848,0.865,rap
10849,0.524,rap
10850,0.416,rap
10851,0.79,rap
10852,0.684,rap
10853,0.898,rap
10854,0.712,rap
10855,0.833,rap
10856,0.763,rap
10857,0.888,rap
10858,0.699,rap
10859,0.711,rap
10860,0.532,rap
10861,0.638,rap
10862,0.608,rap
10863,0.742,rap
10864,0.886,rap
10865,0.806,rap
10866,0.754,rap
10867,0.45,rap
10868,0.842,rap
10869,0.456,rap
10870,0.592,rap
10871,0.828,rap
10872,0.869,rap
10873,0.845,rap
10874,0.742,rap
10875,0.636,rap
10876,0.88,rap
10877,0.751,rap
10878,0.769,rap
10879,0.733,rap
10880,0.821,rap
10881,0.541,rap
10882,0.615,rap
10918,0.464,rap
10919,0.854,rap
10920,0.927,rap
10921,0.846,rap
10922,0.821,rap
10923,0.813,rap
10924,0.828,rap
10925,0.936,rap
10926,0.488,rap
10927,0.79,rap
10928,0.733,rap
10929,0.717,rap
10930,0.952,rap
10931,0.956,rap
10932,0.762,rap
10933,0.897,rap
10934,0.747,rap
10935,0.745,rap
10936,0.779,rap
10937,0.812,rap
10938,0.841,rap
10939,0.734,rap
10940,0.652,rap
10941,0.691,rap
10942,0.7,rap
10943,0.57,rap
10944,0.913,rap
10945,0.735,rap
10946,0.681,rap
10947,0.877,rap
10948,0.709,rap
10949,0.964,rap
10950,0.742,rap
10951,0.699,rap
10952,0.823,rap
10953,0.492,rap
10954,0.885,rap
10955,0.649,rap
10956,0.799,rap
10966,0.889,rap
10967,0.62,rap
10968,0.766,rap
10969,0.604,rap
10970,0.837,rap
10985,0.856,rap
10986,0.737,rap
10987,0.946,rap
10988,0.932,rap
10989,0.783,rap
10990,0.829,rap
10991,0.783,rap
10992,0.845,rap
10993,0.856,rap
10994,0.886,rap
10995,0.545,rap
10996,0.713,rap
10997,0.695,rap
10998,0.776,rap
10999,0.402,rap
11000,0.757,rap
11001,0.692,rap
11002,0.898,rap
11003,0.793,rap
11004,0.756,rap
11005,0.774,rap
11006,0.809,rap
11007,0.863,rap
11008,0.478,rap
11009,0.49,rap
11010,0.815,rap
11011,0.679,rap
11012,0.855,rap
11013,0.883,rap
11014,0.8,rap
11015,0.811,rap
11016,0.753,rap
11017,0.814,rap
11018,0.755,rap
11019,0.79,rap
11020,0.795,rap
11021,0.785,rap
11022,0.653,rap
11023,0.784,rap
11024,0.88,rap
11025,0.725,rap
11026,0.721,rap
11027,0.941,rap
11028,0.846,rap
11029,0.931,rap
11030,0.812,rap
11031,0.733,rap
11032,0.809,rap
11033,0.711,rap
11034,0.859,rap
11035,0.745,rap
11036,0.841,rap
11037,0.781,rap
11038,0.645,rap
11039,0.484,rap
11040,0.926,rap
11041,0.788,rap
11042,0.724,rap
11043,0.913,rap
11044,0.734,rap
11045,0.773,rap
11046,0.825,rap
11047,0.829,rap
11048,0.927,rap
11049,0.927,rap
11050,0.794,rap
11051,0.667,rap
11060,0.842,rap
11061,0.763,rap
11062,0.599,rap
11063,0.652,rap
11064,0.716,rap
11065,0.891,rap
11066,0.531,rap
11067,0.722,rap
11068,0.806,rap
11384,0.864,rap
11385,0.693,rap
11386,0.656,rap
11387,0.875,rap
11388,0.545,rap
11389,0.594,rap
11390,0.889,rap
11391,0.765,rap
11392,0.939,rap
11393,0.876,rap
11394,0.887,rap
11395,0.719,rap
11396,0.875,rap
11397,0.712,rap
11398,0.875,rap
11399,0.845,rap
11400,0.835,rap
11401,0.763,rap
11402,0.717,rap
11403,0.67,rap
11404,0.779,rap
11405,0.814,rap
11406,0.8,rap
11407,0.86,rap
11408,0.725,rap
11409,0.936,rap
11410,0.838,rap
11411,0.892,rap
11412,0.587,rap
11413,0.705,rap
11414,0.629,rap
11415,0.366,rap
11416,0.771,rap
11417,0.696,rap
11419,0.651,rap
11420,0.917,rap
11421,0.794,rap
11422,0.913,rap
11423,0.835,rap
11424,0.795,rap
11425,0.786,rap
11426,0.651,rap
11427,0.581,rap
11428,0.681,rap
11429,0.457,rap
11430,0.762,rap
11431,0.782,rap
11432,0.895,rap
11433,0.729,rap
11434,0.842,rap
11435,0.799,rap
11436,0.742,rap
11437,0.611,rap
11464,0.563,rap
11474,0.584,rap
11475,0.909,rap
11492,0.964,rap
11493,0.898,rap
11494,0.648,rap
11495,0.665,rap
11496,0.721,rap
11497,0.587,rap
11498,0.685,rap
