,valence,playlist_genre
2500,0.394,rap
2501,0.38,rap
2502,0.417,rap
2503,0.813,rap
2504,0.685,rap
2505,0.411,rap
2506,0.46,rap
2507,0.74,rap
2508,0.56,rap
2509,0.799,rap
2510,0.85,rap
2524,0.113,rap
2527,0.576,rap
2528,0.3,rap
2529,0.824,rap
2530,0.0546,rap
2531,0.346,rap
2532,0.104,rap
2557,0.553,rap
2558,0.622,rap
2559,0.758,rap
2581,0.569,rap
2582,0.414,rap
2583,0.545,rap
2584,0.632,rap
2585,0.771,rap
2586,0.35,rap
2587,0.708,rap
2588,0.864,rap
2589,0.36,rap
2590,0.383,rap
2591,0.751,rap
2592,0.708,rap
2593,0.49,rap
2594,0.576,rap
2595,0.758,rap
2596,0.558,rap
2597,0.265,rap
2598,0.59,rap
2599,0.471,rap
2600,0.417,rap
2604,0.497,rap
2605,0.791,rap
2606,0.655,rap
2607,0.615,rap
2608,0.222,rap
2609,0.398,rap
2610,0.68,rap
2611,0.582,rap
2612,0.162,rap
2613,0.163,rap
2614,0.741,rap
2615,0.206,rap
2616,0.663,rap
2617,0.652,rap
2618,0.132,rap
2619,0.592,rap
2620,0.676,rap
2621,0.4,rap
2622,0.327,rap
2623,0.514,rap
2624,0.6,rap
2625,0.12,rap
2626,0.247,rap
2627,0.0994,rap
2628,0.501,rap
2629,0.182,rap
2630,0.52,rap
2631,0.213,rap
2632,0.535,rap
2633,0.428,rap
2634,0.464,rap
2635,0.204,rap
2636,0.386,rap
2638,0.151,rap
2639,0.569,rap
2640,0.475,rap
2641,0.389,rap
2655,0.165,rap
2656,0.18,rap
2657,0.285,rap
2658,0.254,rap
2659,0.456,rap
2660,0.143,rap
2661,0.739,rap
2662,0.447,rap
2663,0.643,rap
2664,0.581,rap
2665,0.332,rap
2666,0.882,rap
2667,0.436,rap
2668,0.752,rap
2669,0.315,rap
2670,0.729,rap
2671,0.72,rap
2672,0.481,rap
2673,0.871,rap
2674,0.284,rap
2675,0.534,rap
2676,0.275,rap
2677,0.437,rap
2678,0.569,rap
2679,0.454,rap
2680,0.322,rap
2681,0.563,rap
2682,0.645,rap
2683,0.716,rap
2684,0.162,rap
2685,0.252,rap
2686,0.319,rap
2687,0.342,rap
2688,0.526,rap
2689,0.285,rap
2690,0.421,rap
2691,0.649,rap
2692,0.316,rap
2694,0.0687,rap
2695,0.542,rap
2696,0.613,rap
2697,0.511,rap
2698,0.896,rap
2699,0.528,rap
2700,0.796,rap
2811,0.194,rap
2812,0.215,rap
2813,0.62,rap
2814,0.736,rap
2815,0.699,rap
2816,0.931,rap
2817,0.356,rap
2818,0.457,rap
2819,0.553,rap
2820,0.707,rap
2821,0.662,rap
2822,0.858,rap
2824,0.441,rap
2825,0.493,rap
2826,0.567,rap
2827,0.618,rap
2828,0.286,rap
2829,0.432,rap
2833,0.336,rap
2834,0.238,rap
2838,0.9,rap
2839,0.864,rap
2840,0.689,rap
2841,0.741,rap
2842,0.845,rap
2843,0.491,rap
2844,0.623,rap
2845,0.857,rap
2846,0.801,rap
2847,0.36,rap
2855,0.0956,rap
2856,0.369,rap
2857,0.122,rap
2858,0.382,rap
2859,0.392,rap
2860,0.222,rap
2861,0.226,rap
2862,0.971,rap
2863,0.161,rap
2864,0.0508,rap
2865,0.303,rap
2866,0.0341,rap
2867,0.588,rap
2868,0.634,rap
2869,0.255,rap
2870,0.502,rap
2871,0.0378,rap
2872,0.19,rap
2873,0.0891,rap
2876,0.24,rap
2877,0.0884,rap
2878,0.355,rap
2879,0.528,rap
2880,0.0697,rap
2881,0.0381,rap
2882,0.0786,rap
2883,0.287,rap
2884,0.54,rap
2885,0.755,rap
2886,0.33,rap
2887,0.0855,rap
2888,0.232,rap
2889,0.413,rap
2890,0.503,rap
2891,0.477,rap
2892,0.155,rap
2910,0.237,rap
2911,0.154,rap
2951,0.505,rap
2952,0.633,rap
2953,0.544,rap
2954,0.683,rap
2955,0.558,rap
2956,0.556,rap
2957,0.361,rap
2958,0.507,rap
2959,0.736,rap
2960,0.607,rap
2961,0.839,rap
2962,0.698,rap
2963,0.752,rap
2964,0.592,rap
2965,0.81,rap
2967,0.714,rap
2985,0.314,rap
2986,0.743,rap
2987,0.541,rap
2988,0.534,rap
2989,0.517,rap
2990,0.636,rap
2991,0.635,rap
2992,0.498,rap
2993,0.645,rap
2994,0.786,rap
2995,0.635,rap
2996,0.694,rap
2997,0.785,rap
2998,0.793,rap
2999,0.806,rap
3000,0.684,rap
3001,0.727,rap
3002,0.751,rap
3003,0.869,rap
3015,0.306,rap
3016,0.827,rap
3017,0.379,rap
3018,0.653,rap
3019,0.561,rap
3020,0.676,rap
3021,0.877,rap
3022,0.243,rap
3023,0.47,rap
3024,0.764,rap
3025,0.804,rap
3026,0.666,rap
3054,0.736,rap
3062,0.604,rap
3063,0.18,rap
3064,0.378,rap
3065,0.162,rap
3066,0.793,rap
3067,0.887,rap
3068,0.667,rap
3069,0.814,rap
3070,0.799,rap
3071,0.712,rap
3072,0.744,rap
3076,0.725,rap
3077,0.572,rap
3078,0.294,rap
3079,0.487,rap
3080,0.593,rap
3081,0.45,rap
3082,0.462,rap
3083,0.277,rap
3084,0.587,rap
3085,0.945,rap
3086,0.392,rap
3087,0.524,rap
3088,0.645,rap
3089,0.677,rap
3090,0.245,rap
3091,0.417,rap
3092,0.42,rap
3093,0.454,rap
3094,0.329,rap
3095,0.784,rap
3114,0.669,rap
3115,0.794,rap
3116,0.402,rap
3120,0.534,rap
3127,0.253,rap
3128,0.506,rap
3129,0.592,rap
3130,0.594,rap
3131,0.613,rap
3132,0.672,rap
3133,0.92,rap
3134,0.457,rap
3135,0.413,rap
3136,0.355,rap
3137,0.812,rap
3138,0.421,rap
3140,0.88,rap
3141,0.733,rap
3142,0.499,rap
3145,0.562,rap
3146,0.526,rap
3166,0.102,rap
3167,0.475,rap
3178,0.281,rap
3179,0.561,rap
3205,0.627,rap
3206,0.798,rap
3207,0.76,rap
3213,0.232,rap
3215,0.564,rap
3216,0.625,rap
3217,0.637,rap
3220,0.292,rap
3225,0.438,rap
3226,0.306,rap
3227,0.15,rap
3228,0.81,rap
3237,0.926,rap
3244,0.813,rap
3245,0.577,rap
3246,0.541,rap
3251,0.509,rap
3252,0.475,rap
3253,0.597,rap
3254,0.702,rap
3255,0.569,rap
3256,0.923,rap
3257,0.523,rap
3258,0.692,rap
3259,0.571,rap
3260,0.794,rap
3261,0.447,rap
3267,0.581,rap
3268,0.51,rap
3269,0.472,rap
3274,0.11,rap
3276,0.155,rap
3277,0.704,rap
3278,0.745,rap
3279,0.433,rap
3280,0.696,rap
3281,0.3,rap
3282,0.596,rap
3297,0.905,rap
3305,0.503,rap
3306,0.367,rap
3307,0.249,rap
3308,0.122,rap
3309,0.496,rap
3311,0.315,rap
3312,0.668,rap
3313,0.38,rap
3314,0.772,rap
3315,0.766,rap
3324,0.451,rap
3325,0.46,rap
3326,0.385,rap
3327,0.158,rap
3328,0.474,rap
3329,0.569,rap
3330,0.364,rap
3331,0.336,rap
3332,0.435,rap
3333,0.19,rap
3334,0.49,rap
3335,0.123,rap
3336,0.294,rap
3337,0.725,rap
3338,0.16,rap
3339,0.453,rap
3340,0.503,rap
3341,0.824,rap
3342,0.658,rap
3343,0.348,rap
3344,0.325,rap
3345,0.432,rap
3346,0.266,rap
3347,0.552,rap
3348,0.27,rap
3349,0.74,rap
3350,0.907,rap
3351,0.934,rap
3352,0.864,rap
3353,0.477,rap
3354,0.8,rap
3355,0.543,rap
3356,0.323,rap
3357,0.768,rap
3358,0.672,rap
3361,0.866,rap
3362,0.889,rap
3363,0.455,rap
3364,0.168,rap
3365,0.356,rap
3366,0.234,rap
3367,0.768,rap
3371,0.541,rap
3372,0.944,rap
3373,0.587,rap
3374,0.712,rap
3375,0.716,rap
3376,0.67,rap
3377,0.41,rap
3424,0.266,rap
3425,0.594,rap
3426,0.325,rap
3428,0.231,rap
3429,0.694,rap
3431,0.372,rap
3432,0.195,rap
3433,0.331,rap
3434,0.56,rap
3437,0.803,rap
3438,0.538,rap
3439,0.662,rap
3440,0.898,rap
3457,0.663,rap
3458,0.795,rap
3459,0.562,rap
3460,0.679,rap
3461,0.744,rap
3462,0.349,rap
3463,0.48,rap
3464,0.407,rap
3465,0.902,rap
3466,0.247,rap
3468,0.505,rap
3512,0.215,rap
3517,0.456,rap
3518,0.209,rap
3519,0.451,rap
3520,0.0791,rap
3521,0.79,rap
3522,0.497,rap
3523,0.299,rap
3524,0.326,rap
3525,0.848,rap
3526,0.535,rap
3527,0.28,rap
3528,0.142,rap
3529,0.752,rap
3546,0.233,rap
3547,0.557,rap
3548,0.24,rap
3549,0.378,rap
3550,0.302,rap
3551,0.257,rap
3552,0.183,rap
3553,0.649,rap
3554,0.396,rap
3556,0.459,rap
3557,0.599,rap
3558,0.347,rap
3559,0.459,rap
3560,0.537,rap
3561,0.459,rap
3562,0.491,rap
3563,0.528,rap
3564,0.546,rap
3566,0.507,rap
3567,0.0683,rap
3568,0.712,rap
3569,0.681,rap
3570,0.684,rap
3571,0.382,rap
3572,0.265,rap
3573,0.566,rap
3574,0.388,rap
3575,0.825,rap
3576,0.292,rap
3577,0.298,rap
3578,0.673,rap
3579,0.143,rap
3580,0.73,rap
3581,0.165,rap
3582,0.393,rap
3645,0.756,rap
3646,0.685,rap
3647,0.32,rap
3648,0.817,rap
3649,0.27,rap
3650,0.196,rap
3651,0.25,rap
3652,0.764,rap
3654,0.416,rap
3656,0.768,rap
3668,0.766,rap
3682,0.212,rap
3684,0.705,rap
3685,0.798,rap
3686,0.696,rap
3687,0.21,rap
3688,0.435,rap
3693,0.806,rap
3765,0.299,rap
3778,0.424,rap
3779,0.496,rap
3780,0.331,rap
3781,0.213,rap
3788,0.863,rap
3793,0.373,rap
3794,0.47,rap
3801,0.686,rap
3802,0.487,rap
3803,0.537,rap
3804,0.361,rap
3805,0.37,rap
3806,0.649,rap
3807,0.446,rap
3808,0.382,rap
3809,0.862,rap
3810,0.528,rap
3811,0.662,rap
3812,0.596,rap
3813,0.855,rap
3814,0.384,rap
3816,0.691,rap
3817,0.586,rap
3818,0.529,rap
3819,0.405,rap
3820,0.546,rap
3821,0.57,rap
3822,0.251,rap
3823,0.402,rap
3824,0.235,rap
3825,0.386,rap
3826,0.71,rap
3953,0.771,rap
3954,0.68,rap
3955,0.71,rap
3956,0.605,rap
3957,0.636,rap
3958,0.629,rap
3959,0.199,rap
3960,0.129,rap
3961,0.573,rap
3962,0.606,rap
3963,0.526,rap
3966,0.457,rap
3967,0.401,rap
3968,0.567,rap
3969,0.394,rap
3972,0.692,rap
3973,0.545,rap
3974,0.313,rap
3975,0.339,rap
3976,0.839,rap
3977,0.303,rap
3978,0.192,rap
3979,0.96,rap
3980,0.652,rap
3981,0.836,rap
3982,0.65,rap
3983,0.37,rap
3984,0.529,rap
3985,0.421,rap
3986,0.799,rap
3987,0.75,rap
3988,0.477,rap
3989,0.142,rap
3990,0.506,rap
3991,0.664,rap
3992,0.256,rap
3993,0.765,rap
3994,0.77,rap
3995,0.97,rap
3996,0.347,rap
3997,0.616,rap
3998,0.229,rap
3999,0.462,rap
4000,0.277,rap
4001,0.702,rap
4002,0.676,rap
4003,0.529,rap
4004,0.633,rap
4005,0.715,rap
4006,0.457,rap
4007,0.503,rap
4008,0.742,rap
4009,0.443,rap
4010,0.488,rap
4011,0.367,rap
4012,0.86,rap
4013,0.56,rap
4014,0.456,rap
4015,0.462,rap
4016,0.39,rap
4017,0.54,rap
4018,0.692,rap
4019,0.732,rap
4020,0.669,rap
4021,0.444,rap
4022,0.669,rap
4023,0.378,rap
4024,0.172,rap
4025,0.477,rap
4026,0.637,rap
4027,0.855,rap
4028,0.337,rap
4029,0.744,rap
4030,0.794,rap
4031,0.71,rap
4032,0.519,rap
4033,0.424,rap
4034,0.222,rap
4035,0.299,rap
4036,0.534,rap
4037,0.754,rap
4038,0.22,rap
4039,0.46,rap
4040,0.641,rap
4041,0.526,rap
4042,0.474,rap
4043,0.354,rap
4044,0.929,rap
4045,0.336,rap
4046,0.565,rap
4047,0.276,rap
4048,0.275,rap
4049,0.329,rap
4050,0.568,rap
4051,0.686,rap
4052,0.745,rap
4053,0.859,rap
4054,0.522,rap
4055,0.456,rap
4056,0.476,rap
4057,0.569,rap
4058,0.415,rap
4066,0.568,rap
4067,0.741,rap
4068,0.528,rap
4078,0.297,rap
4079,0.844,rap
4311,0.39,rap
4312,0.0861,rap
4313,0.16,rap
4314,0.562,rap
4315,0.692,rap
4316,0.72,rap
4317,0.251,rap
4318,0.861,rap
4319,0.326,rap
4320,0.61,rap
4321,0.728,rap
4322,0.94,rap
4323,0.761,rap
4324,0.192,rap
4325,0.789,rap
4326,0.817,rap
4327,0.589,rap
4330,0.623,rap
4331,0.641,rap
4332,0.385,rap
4333,0.212,rap
4334,0.512,rap
4335,0.895,rap
4336,0.821,rap
4337,0.712,rap
4338,0.389,rap
4339,0.313,rap
4340,0.587,rap
4341,0.331,rap
4342,0.73,rap
4343,0.393,rap
4344,0.444,rap
4345,0.416,rap
4346,0.788,rap
4347,0.618,rap
4348,0.783,rap
4349,0.81,rap
4350,0.609,rap
4351,0.715,rap
4352,0.55,rap
4353,0.407,rap
4354,0.686,rap
4355,0.201,rap
4356,0.78,rap
4357,0.768,rap
4358,0.622,rap
4359,0.513,rap
4360,0.786,rap
4361,0.608,rap
4362,0.149,rap
4363,0.253,rap
4364,0.818,rap
4365,0.832,rap
4366,0.963,rap
4367,0.398,rap
4387,0.473,rap
4388,0.395,rap
4389,0.73,rap
4390,0.485,rap
4391,0.562,rap
4392,0.478,rap
4393,0.571,rap
4520,0.487,rap
4521,0.447,rap
4522,0.328,rap
4523,0.55,rap
4524,0.58,rap
4525,0.475,rap
4538,0.716,rap
4633,0.382,rap
4634,0.778,rap
4635,0.0393,rap
4636,0.482,rap
4637,0.778,rap
4638,0.223,rap
4639,0.527,rap
4640,0.481,rap
4641,0.525,rap
4644,0.592,rap
4645,0.502,rap
4646,0.0671,rap
4647,0.534,rap
4648,0.206,rap
4649,0.244,rap
4650,0.731,rap
4651,0.933,rap
4652,0.536,rap
4653,0.538,rap
4654,0.682,rap
4655,0.171,rap
4656,0.745,rap
4657,0.281,rap
4658,0.124,rap
4659,0.319,rap
4660,0.713,rap
4661,0.301,rap
4662,0.0395,rap
4663,0.746,rap
4664,0.185,rap
4665,0.157,rap
4666,0.462,rap
4667,0.162,rap
4668,0.681,rap
4669,0.467,rap
4670,0.504,rap
4671,0.653,rap
4672,0.823,rap
4673,0.313,rap
4674,0.354,rap
4675,0.894,rap
4676,0.443,rap
4677,0.472,rap
4678,0.355,rap
4679,0.778,rap
4680,0.215,rap
4681,0.23,rap
4682,0.601,rap
4683,0.554,rap
4684,0.797,rap
4685,0.678,rap
4686,0.558,rap
4687,0.519,rap
4688,0.53,rap
4689,0.334,rap
4690,0.336,rap
4691,0.608,rap
4692,0.514,rap
4693,0.193,rap
4695,0.745,rap
4696,0.0593,rap
4697,0.397,rap
4698,0.487,rap
4699,0.334,rap
4700,0.223,rap
4701,0.869,rap
4702,0.657,rap
4703,0.729,rap
4704,0.541,rap
4705,0.623,rap
4706,0.356,rap
4707,0.508,rap
4709,0.503,rap
4710,0.682,rap
4711,0.717,rap
4712,0.299,rap
4713,0.353,rap
4714,0.68,rap
4715,0.479,rap
4716,0.498,rap
4717,0.589,rap
4718,0.609,rap
4719,0.444,rap
4720,0.378,rap
4722,0.327,rap
4723,0.688,rap
4724,0.37,rap
4725,0.579,rap
4726,0.933,rap
4727,0.438,rap
4728,0.431,rap
4729,0.616,rap
4735,0.719,rap
4736,0.796,rap
4737,0.559,rap
4738,0.348,rap
4739,0.493,rap
4740,0.632,rap
4741,0.837,rap
4742,0.653,rap
4743,0.143,rap
4744,0.745,rap
4745,0.378,rap
4746,0.509,rap
4747,0.533,rap
4748,0.656,rap
4749,0.461,rap
4757,0.563,rap
4779,0.198,rap
4780,0.829,rap
4781,0.526,rap
4850,0.423,rap
4851,0.669,rap
4857,0.741,rap
4871,0.81,rap
4872,0.832,rap
4873,0.615,rap
4874,0.295,rap
4875,0.801,rap
4876,0.627,rap
4877,0.392,rap
4878,0.186,rap
4879,0.663,rap
4880,0.756,rap
4895,0.67,rap
4896,0.648,rap
4936,0.569,rap
4937,0.254,rap
4938,0.562,rap
4939,0.636,rap
4940,0.618,rap
4941,0.213,rap
5125,0.745,rap
5126,0.804,rap
5135,0.912,rap
5136,0.734,rap
5137,0.918,rap
5138,0.73,rap
5139,0.625,rap
5140,0.838,rap
5142,0.449,rap
5143,0.657,rap
5144,0.863,rap
5145,0.746,rap
5193,0.643,rap
5194,0.668,rap
5195,0.872,rap
5196,0.517,rap
5197,0.772,rap
5198,0.569,rap
5199,0.536,rap
5200,0.632,rap
5201,0.699,rap
5202,0.654,rap
5203,0.697,rap
5204,0.679,rap
5205,0.449,rap
5207,0.614,rap
5213,0.65,rap
5214,0.798,rap
5215,0.824,rap
5216,0.438,rap
5217,0.718,rap
5223,0.357,rap
5224,0.539,rap
5225,0.685,rap
5226,0.87,rap
5227,0.16,rap
5238,0.376,rap
5246,0.573,rap
5257,0.779,rap
5258,0.775,rap
5259,0.837,rap
5260,0.784,rap
5261,0.408,rap
5262,0.812,rap
5263,0.576,rap
5264,0.184,rap
5265,0.764,rap
5266,0.837,rap
5267,0.837,rap
5268,0.748,rap
5269,0.689,rap
5270,0.899,rap
5271,0.82,rap
5272,0.842,rap
5273,0.769,rap
5274,0.957,rap
5275,0.734,rap
5276,0.761,rap
5277,0.584,rap
5278,0.424,rap
5279,0.31,rap
5280,0.609,rap
5281,0.706,rap
5282,0.705,rap
5283,0.492,rap
5284,0.371,rap
5285,0.19,rap
5286,0.659,rap
5287,0.638,rap
5288,0.821,rap
5289,0.849,rap
5290,0.773,rap
5291,0.505,rap
5292,0.81,rap
5293,0.667,rap
5294,0.797,rap
5295,0.687,rap
5296,0.204,rap
5297,0.772,rap
5298,0.724,rap
5299,0.753,rap
5300,0.697,rap
5301,0.893,rap
5302,0.691,rap
5303,0.68,rap
5304,0.461,rap
5305,0.776,rap
5306,0.78,rap
5307,0.835,rap
5308,0.788,rap
5309,0.628,rap
5310,0.893,rap
5311,0.366,rap
5312,0.965,rap
5313,0.701,rap
5314,0.924,rap
5315,0.722,rap
5316,0.716,rap
5317,0.646,rap
5318,0.471,rap
5319,0.796,rap
5320,0.578,rap
5321,0.742,rap
5322,0.525,rap
5323,0.739,rap
5324,0.927,rap
5325,0.775,rap
5326,0.817,rap
5328,0.368,rap
5329,0.297,rap
5330,0.721,rap
5331,0.889,rap
5332,0.77,rap
5333,0.418,rap
5334,0.632,rap
5335,0.69,rap
5336,0.261,rap
5337,0.582,rap
5338,0.222,rap
5339,0.158,rap
5340,0.97,rap
5341,0.793,rap
5342,0.41,rap
5343,0.44,rap
5344,0.636,rap
5345,0.539,rap
5354,0.146,rap
5356,0.772,rap
5383,0.206,rap
5384,0.487,rap
5385,0.399,rap
5386,0.595,rap
5387,0.311,rap
5388,0.214,rap
5389,0.121,rap
5390,0.182,rap
5400,0.222,rap
5402,0.551,rap
5403,0.581,rap
5404,0.352,rap
5406,0.642,rap
5407,0.258,rap
5409,0.379,rap
5410,0.107,rap
5411,0.224,rap
5412,0.51,rap
5416,0.362,rap
5417,0.425,rap
5418,0.403,rap
5420,0.599,rap
5421,0.397,rap
5422,0.464,rap
5423,0.582,rap
5424,0.573,rap
5425,0.703,rap
5426,0.594,rap
5443,0.314,rap
5444,0.414,rap
5445,0.79,rap
5446,0.435,rap
5447,0.219,rap
5448,0.78,rap
5449,0.443,rap
5450,0.46,rap
5451,0.568,rap
5452,0.577,rap
5468,0.721,rap
5469,0.482,rap
5470,0.805,rap
5472,0.314,rap
5473,0.27,rap
5475,0.425,rap
5490,0.434,rap
5491,0.211,rap
5492,0.517,rap
5493,0.274,rap
5623,0.571,rap
5624,0.484,rap
5625,0.715,rap
5626,0.166,rap
5627,0.873,rap
5731,0.61,rap
5732,0.637,rap
5733,0.197,rap
5734,0.745,rap
5739,0.742,rap
5740,0.616,rap
5741,0.707,rap
5742,0.681,rap
5743,0.871,rap
5752,0.553,rap
5753,0.412,rap
5754,0.74,rap
5755,0.752,rap
5756,0.674,rap
5757,0.234,rap
5758,0.464,rap
5759,0.791,rap
5760,0.663,rap
5766,0.712,rap
5767,0.576,rap
5775,0.66,rap
5776,0.582,rap
5777,0.523,rap
5778,0.857,rap
5779,0.463,rap
5802,0.0769,rap
5803,0.219,rap
5804,0.319,rap
5805,0.287,rap
5807,0.398,rap
5808,0.255,rap
5809,0.263,rap
5810,0.131,rap
5814,0.813,rap
5815,0.226,rap
5816,0.381,rap
5817,0.348,rap
5823,0.138,rap
5824,0.519,rap
5825,0.714,rap
5826,0.139,rap
5827,0.752,rap
5828,0.1,rap
5829,0.281,rap
5830,0.219,rap
5831,0.0944,rap
5832,0.243,rap
5833,0.12,rap
5834,0.0919,rap
5835,0.0586,rap
5836,0.0357,rap
5837,0.7,rap
5838,0.683,rap
5839,0.152,rap
5840,0.0749,rap
5841,0.099,rap
5842,0.499,rap
5843,0.45,rap
5844,0.167,rap
5845,0.0475,rap
5846,0.676,rap
5847,0.368,rap
5848,0.107,rap
5849,0.246,rap
5850,0.317,rap
5851,0.526,rap
5852,0.316,rap
5853,0.317,rap
5854,0.225,rap
5855,0.343,rap
5856,0.615,rap
5857,0.29,rap
5858,0.0788,rap
5859,0.414,rap
5860,0.208,rap
5861,0.214,rap
5862,0.114,rap
5863,0.345,rap
5864,0.192,rap
5865,0.45,rap
5866,0.487,rap
5867,0.0383,rap
5868,0.352,rap
5870,0.434,rap
5873,0.926,rap
5874,0.814,rap
5875,0.28,rap
5953,0.29,rap
6122,0.104,rap
6123,0.657,rap
6124,0.445,rap
6402,0.599,rap
6403,0.616,rap
6404,0.683,rap
6405,0.434,rap
6406,0.19,rap
6415,0.178,rap
6416,0.509,rap
6417,0.173,rap
6418,0.422,rap
6423,0.89,rap
6424,0.275,rap
6447,0.792,rap
6448,0.74,rap
6449,0.382,rap
6450,0.578,rap
6451,0.681,rap
6452,0.382,rap
6453,0.813,rap
6454,0.152,rap
6455,0.707,rap
6460,0.75,rap
6461,0.606,rap
6462,0.501,rap
6463,0.318,rap
6464,0.906,rap
6465,0.575,rap
6466,0.722,rap
6467,0.837,rap
6468,0.927,rap
6469,0.1,rap
6470,0.869,rap
6471,0.201,rap
6472,0.0703,rap
6473,0.264,rap
6474,0.151,rap
6475,0.648,rap
6476,0.771,rap
6477,0.576,rap
6478,0.494,rap
6479,0.258,rap
6480,0.27,rap
7106,0.557,rap
7110,0.565,rap
7111,0.558,rap
7112,0.493,rap
7118,0.815,rap
7119,0.686,rap
7120,0.46,rap
7122,0.694,rap
7123,0.238,rap
7124,0.302,rap
7125,0.664,rap
7126,0.48,rap
7127,0.759,rap
7128,0.722,rap
7129,0.881,rap
7135,0.88,rap
7136,0.694,rap
7137,0.668,rap
7150,0.597,rap
7151,0.626,rap
7152,0.386,rap
7153,0.646,rap
7156,0.814,rap
7157,0.586,rap
7158,0.683,rap
7159,0.457,rap
7160,0.514,rap
7161,0.725,rap
7162,0.439,rap
7163,0.79,rap
7164,0.1,rap
7165,0.681,rap
7166,0.325,rap
7167,0.622,rap
7168,0.439,rap
7169,0.613,rap
7170,0.429,rap
7171,0.658,rap
7175,0.315,rap
7176,0.852,rap
7177,0.694,rap
7178,0.461,rap
7179,0.785,rap
7180,0.844,rap
7181,0.393,rap
7182,0.696,rap
7183,0.627,rap
7184,0.776,rap
7185,0.478,rap
7186,0.35,rap
7187,0.812,rap
7188,0.779,rap
7189,0.23,rap
7190,0.656,rap
7191,0.229,rap
7192,0.486,rap
7193,0.484,rap
7194,0.277,rap
7195,0.374,rap
7196,0.728,rap
7197,0.681,rap
7198,0.57,rap
7199,0.345,rap
7201,0.804,rap
7202,0.766,rap
7211,0.676,rap
7212,0.319,rap
7213,0.673,rap
7214,0.546,rap
7215,0.645,rap
7216,0.567,rap
7245,0.713,rap
7264,0.317,rap
7267,0.283,rap
7268,0.519,rap
7269,0.267,rap
7270,0.654,rap
7271,0.141,rap
7272,0.683,rap
7273,0.553,rap
7274,0.542,rap
7275,0.434,rap
7276,0.504,rap
7277,0.659,rap
7278,0.706,rap
7279,0.678,rap
7280,0.382,rap
7281,0.0706,rap
7282,0.529,rap
7283,0.42,rap
7284,0.459,rap
7285,0.798,rap
7286,0.906,rap
7287,0.868,rap
7288,0.618,rap
7289,0.633,rap
7293,0.624,rap
7294,0.504,rap
7295,0.508,rap
7296,0.219,rap
7297,0.337,rap
7503,0.148,rap
7504,0.46,rap
7505,0.689,rap
7506,0.863,rap
7507,0.503,rap
7508,0.882,rap
7513,0.696,rap
7514,0.855,rap
7515,0.828,rap
7516,0.793,rap
7517,0.961,rap
7518,0.628,rap
7519,0.729,rap
7520,0.556,rap
7521,0.864,rap
7522,0.587,rap
7523,0.359,rap
7524,0.587,rap
7525,0.652,rap
7527,0.779,rap
7528,0.757,rap
7529,0.696,rap
7530,0.301,rap
7542,0.397,rap
7543,0.363,rap
7548,0.741,rap
7549,0.655,rap
7550,0.359,rap
7551,0.882,rap
7552,0.68,rap
7557,0.661,rap
7558,0.707,rap
7559,0.682,rap
7560,0.57,rap
7561,0.417,rap
7562,0.578,rap
7563,0.545,rap
7571,0.571,rap
7572,0.543,rap
7573,0.3,rap
7574,0.467,rap
7575,0.509,rap
7576,0.648,rap
7577,0.55,rap
7578,0.65,rap
7579,0.459,rap
7580,0.198,rap
7581,0.757,rap
7584,0.44,rap
7585,0.801,rap
7586,0.257,rap
7587,0.609,rap
7588,0.686,rap
7589,0.444,rap
7590,0.322,rap
7591,0.614,rap
7592,0.489,rap
7593,0.449,rap
7594,0.722,rap
7595,0.542,rap
7596,0.211,rap
7600,0.201,rap
7607,0.734,rap
7608,0.666,rap
7609,0.64,rap
7610,0.795,rap
7611,0.412,rap
7612,0.325,rap
7613,0.299,rap
7614,0.579,rap
7618,0.533,rap
7619,0.708,rap
7620,0.72,rap
7621,0.565,rap
7622,0.432,rap
7623,0.546,rap
7624,0.496,rap
7625,0.595,rap
7626,0.464,rap
7627,0.547,rap
7628,0.588,rap
8392,0.734,rap
8399,0.961,rap
8400,0.692,rap
8401,0.855,rap
8402,0.491,rap
8403,0.748,rap
8404,0.602,rap
8406,0.677,rap
8407,0.613,rap
8408,0.717,rap
8409,0.802,rap
8410,0.886,rap
8411,0.828,rap
8412,0.785,rap
8413,0.59,rap
8414,0.641,rap
8415,0.657,rap
8416,0.277,rap
8417,0.523,rap
8418,0.925,rap
8419,0.755,rap
8420,0.692,rap
8421,0.646,rap
8422,0.338,rap
8423,0.899,rap
8424,0.747,rap
8425,0.203,rap
8426,0.433,rap
8427,0.0855,rap
8428,0.836,rap
8429,0.436,rap
8430,0.861,rap
8431,0.963,rap
8432,0.291,rap
8433,0.606,rap
8434,0.568,rap
8435,0.504,rap
8480,0.516,rap
8481,0.675,rap
8482,0.67,rap
8500,0.168,rap
8507,0.701,rap
8508,0.338,rap
8517,0.502,rap
8518,0.346,rap
8533,0.531,rap
8557,0.761,rap
8558,0.601,rap
8559,0.913,rap
8560,0.551,rap
8756,0.584,rap
8757,0.654,rap
8758,0.717,rap
8759,0.825,rap
8760,0.65,rap
8761,0.138,rap
8768,0.613,rap
8769,0.507,rap
8770,0.627,rap
8771,0.545,rap
8772,0.548,rap
8773,0.703,rap
8774,0.376,rap
8775,0.239,rap
8776,0.599,rap
8777,0.597,rap
8778,0.724,rap
8779,0.824,rap
8780,0.607,rap
9056,0.429,rap
9081,0.832,rap
9082,0.46,rap
9083,0.145,rap
9084,0.17,rap
9085,0.189,rap
